,time,Right Leg Pos,Left Leg Pos,Commanded Right Leg Pos,Commanded Left Leg Pos,DCR,DCL,GyroX,GyroY,GyroZ,AX,AY,AZ,RBEMF,LBEMF,VBatt,S1,S2,S3,S4,S5,S6,S7,S8,PowerR,PowerL,Energy,TorqueR,TorqueL,VMotorR,VMotorL,AngleZ,Fx,Fy,Fz,Mx,My,Mz,F_mag,A_mag,M_mag,Gyro_mag
0,9e-05,3.0763984944,4.61766565358,0.4555922976,0.4555922976,-593,615,-0.0596548084178,0.0031957933081,0.376038345919,7.68225397297e-07,1.83991483093e-09,1.83991483093e-09,-0.0605859375,-0.03029296875,3.85471923536,1133,1208,978,1132,1344,1222,1473,1708,0.662123763181,0.681375268761,0.0,-0.242195202577,-0.240321322667,-2285.84850657,2370.65232975,0.0,1.40036835057e-09,6.37290838121e-09,-3.34167923226e-09,-1.17125541071e-07,1.57173338178e-07,1.39891930085e-07,7.33088076863e-09,7.68229803916e-07,2.40814457016e-07,0.380754181676
1,0.001091,3.07754898,4.61843264398,0.4555922976,0.4555922976,-743,489,-0.0575242795457,0.00213052887206,0.376038345919,6.81588018071e-06,1.63241661555e-08,1.63241661555e-08,-0.09087890625,-0.07068359375,3.85471923536,1133,1208,978,1132,1344,1222,1473,1708,0.836027430846,0.547409025232,0.00138481989253,-0.30580662443,-0.304241371173,-2864.05639188,1884.95770609,0.000376038345919,1.23734104383e-08,5.63099066429e-08,-2.95264947091e-08,-1.03490084726e-06,1.38875619578e-06,1.23606068877e-06,6.47743835309e-08,6.81591927729e-06,2.12779452986e-06,0.380418742299
2,0.002092,3.0771654848,4.61728215838,0.4555922976,0.4555922976,-643,615,-0.0585895439817,0.0031957933081,0.374973081483,3.04828866869e-05,7.30071089841e-08,7.30071089841e-08,0.0605859375,0.0,3.85471923536,1133,1208,978,1132,1344,1222,1473,1708,0.69573270766,0.676062317697,0.00275798671292,-0.254488863625,-0.258552623429,-2478.58446834,2370.65232975,0.000751011427402,5.51351152523e-08,2.50913295739e-07,-1.31568147432e-07,-4.61145112519e-06,6.18820763228e-06,5.50780634604e-06,2.88630456347e-07,3.04830615399e-05,9.48131456739e-06,0.379536242796
3,0.003093,3.07754898,4.61804914878,0.4555922976,0.4555922976,-693,490,-0.0617853372898,0.0031957933081,0.377103610355,9.38111681884e-05,2.2467958006e-07,2.2467958006e-07,0.0,0.0605859375,3.85471923536,1133,1208,978,1132,1344,1222,1473,1708,0.761806806771,0.530185111591,0.0040512706232,-0.278657804099,-0.274278044311,-2671.32043011,1888.81242533,0.00112811503776,1.69131098284e-07,7.6969534004e-07,-4.03595152971e-07,-1.4145971944e-05,1.89827907036e-05,1.68956087636e-05,8.85395557019e-07,9.38117062988e-05,2.90846430377e-05,0.382144964564
4,0.004094,3.07754898,4.61804914878,0.4555922976,0.4555922976,-668,540,-0.0639158661619,0.00532632218016,0.378168874791,0.000227659684284,5.45249390339e-07,5.45249390339e-07,-0.08078125,0.0201953125,3.85471923536,1133,1208,978,1132,1344,1222,1473,1708,0.749713439106,0.590505673452,0.00539282995487,-0.274234226826,-0.267197960499,-2574.95244922,2081.5483871,0.00150628391255,4.09305871343e-07,1.86270192188e-06,-9.76720824453e-07,-3.42339725294e-05,4.59393202569e-05,4.08882336663e-05,2.14270233934e-06,0.000227660990163,7.03863173718e-05,0.383569166535
5,0.005095,3.0767819896,4.61804914878,0.4555922976,0.4555922976,-618,540,-0.0628506017259,0.00213052887206,0.380299403663,0.000469999021402,1.12565683593e-06,1.12565683593e-06,0.05048828125,-0.0605859375,3.85471923536,1134,1209,980,1133,1344,1224,1473,1706,0.670462069497,0.602945753993,0.00666751118618,-0.24524523325,-0.252405792904,-2382.21648746,2081.5483871,0.00188658331621,8.40608409116e-07,3.82921820026e-06,-2.00651683166e-06,-7.03205232003e-05,9.44361144544e-05,8.42312164197e-05,4.40404862807e-06,0.000470001717364,0.000144768965997,0.385463842296
6,0.006096,3.0783159704,4.61804914878,0.4555922976,0.4555922976,-768,540,-0.0596548084178,0.0,0.382429932535,0.000864317683328,2.07005773278e-06,2.07005773278e-06,-0.03029296875,0.01009765625,3.85471923536,1134,1209,980,1133,1344,1224,1473,1706,0.850888140501,0.59206068352,0.00811190295903,-0.311242454989,-0.308006615145,-2960.42437276,2081.5483871,0.00226901324875,1.52595719323e-06,6.97723052026e-06,-3.6465377307e-06,-0.00012774274913,0.000172052198863,0.000154711794377,8.01919749786e-06,0.000864322641143,0.000264302683317,0.387054711206
7,0.007097,3.0767819896,4.61766565358,0.4555922976,0.4555922976,-568,565,-0.0575242795457,0.00532632218016,0.379234139227,0.00145808055671,3.49213141145e-06,3.49213141145e-06,-0.08078125,0.0605859375,3.85471923536,1134,1209,980,1133,1344,1224,1473,1706,0.637480888342,0.611335893978,0.00936196855813,-0.233181198858,-0.224805092595,-2189.48052569,2177.91636798,0.00264824738797,2.51120508966e-06,1.15742692964e-05,-6.0154798263e-06,-0.000210538757131,0.000285340044996,0.000260993346186,1.32836688565e-05,0.00145808892041,0.000440298803412,0.383609104168
8,0.008098,3.0786994656,4.61843264398,0.4555922976,0.4555922976,-793,489,-0.0596548084178,0.00852211548825,0.374973081483,0.00230124089555,5.51151689096e-06,5.51151689096e-06,0.07068359375,0.040390625,3.85913978495,1134,1209,980,1133,1344,1224,1473,1706,0.857732920122,0.533146562131,0.0107542389199,-0.313386786892,-0.315892666771,-3060.29784946,1887.11935484,0.00302322046946,3.81736427248e-06,1.78204664791e-05,-9.17995819015e-06,-0.000320826449161,0.000439154560192,0.000412424198734,2.04061982715e-05,0.0023012540957,0.000682554069595,0.379784326239
9,0.009099,3.0771654848,4.61804914878,0.4555922976,0.4555922976,-568,565,-0.0596548084178,0.00639158661619,0.373907817047,0.00344502018543,8.25089062965e-06,8.25089062965e-06,-0.09087890625,0.0,3.85471923536,1134,1209,980,1133,1344,1224,1473,1706,0.639116528561,0.621097901624,0.0120157135645,-0.233779492162,-0.228394852422,-2189.48052569,2177.91636798,0.00339712828651,5.44150375982e-06,2.58480546996e-05,-1.31559256184e-05,-0.000458862775632,0.000636644284467,0.000618809215672,2.95094946381e-05,0.00344503994641,0.000999397737243,0.378690644452
