,index,time,Right Leg Pos,Left Leg Pos,Commanded Right Leg Pos,Commanded Left Leg Pos,DCR,DCL,GyroX,GyroY,GyroZ,AX,AY,AZ,RBEMF,LBEMF,VBatt,S1,S2,S3,S4,S5,S6,S7,S8,PowerR,PowerL,Energy,TorqueR,TorqueL,VMotorR,VMotorL,AngleZ,Fx,Fy,Fz,Mx,My,Mz,F_mag,A_mag,M_mag,Gyro_mag
0,9273,9.28424,0.473618358335,0.815696076735,232.477858202,232.477858202,954,2292,-1.04928546949,-1.2772520588,-0.601874406358,-1.361037512,-0.003259711424,-0.003259711424,0.85830078125,-0.05048828125,3.46129032258,1006,1086,898,1047,1405,1278,1519,1754,0.635894308843,2.06113236118,24.51937111,0.25903951761,0.349478713243,3302.07096774,7933.27741935,-0.33400940286,-0.088836797177,-0.0335896903983,0.0304882630057,1.24112827098,-5.52528408796,1.00655655686,0.0997485739989,1.36104531905,5.75172319743,1.75915480252
1,9274,9.285241,0.505448459935,0.824899961535,232.503168885,232.503168885,1052,2446,-1.1323760955,-1.15687717753,-0.541154333504,-1.39579448938,-0.00334295506368,-0.00334295506368,0.79771484375,-0.13126953125,3.47455197133,1006,1086,898,1047,1405,1278,1519,1754,0.723873388961,2.2671779088,24.5223651523,0.293753406729,0.39569921514,3655.22867384,8498.75412186,-0.334550557193,-0.0939068282119,-0.0314351544062,0.0307182101637,1.15682615821,-5.87176771764,1.12356623434,0.103683507623,1.3958024958,6.08919567539,1.70689438403
2,9275,9.286242,0.539579532735,0.844841711935,232.528479568,232.528479568,900,1747,-1.25914256339,-0.935302174836,-0.398408899076,-1.42837981925,-0.00342099756516,-0.00342099756516,0.686640625,0.0,3.456869773,1006,1086,898,1047,1405,1278,1519,1754,0.637627934526,1.54448983873,24.5245494522,0.26007788743,0.324541884317,3111.1827957,6039.15149343,-0.334948966093,-0.0986593779051,-0.0295442875552,0.0308932238369,1.08550236623,-6.20146595525,1.24212844715,0.107521760843,1.42838801259,6.41711605477,1.61832005612
3,9276,9.287243,0.577162062335,0.870152395135,232.553790251,232.553790251,672,1397,-1.48497862383,-0.938497968144,-0.371777288175,-1.4589049868,-0.00349410593762,-0.00349410593762,0.87849609375,0.03029296875,3.54528076464,1006,1086,898,1047,1405,1278,1519,1754,0.470039082243,1.28794398179,24.5263091933,0.186940090211,0.246398647339,2382.42867384,4952.7572282,-0.335320743381,-0.103091186766,-0.0279166170563,0.0310138614391,1.0269430391,-6.51420042629,1.36165198079,0.111215960627,1.45891335523,6.73375937469,1.79559413606
4,9277,9.288244,0.610142649535,0.890094145535,232.579100934,232.579100934,970,1749,-1.33477633835,-1.3038836697,-0.0916127414987,-1.48746250394,-0.00356250174893,-0.00356250174893,0.85830078125,0.3433203125,3.58948626045,1096,1086,898,1047,1405,1278,1519,1754,0.703527918574,1.50771388592,24.5285226463,0.276355526449,0.328463923933,3481.80167264,6278.01146953,-0.335412356122,-0.107198984381,-0.0265493481001,0.0310808043827,0.980830041114,-6.80981485138,1.48158432954,0.114727967549,1.48747103617,7.03780491383,1.86818987042
5,9278,9.289245,0.643506731935,0.905817448735,232.604411618,232.604411618,943,2026,-1.13344135994,-1.97393499997,0.446345798697,-1.51408487119,-0.00362626283848,-0.00362626283848,0.77751953125,0.35341796875,3.53643966547,1096,1159,972,1141,1364,1264,1470,1678,0.680680307804,1.68721879716,24.5308929133,0.271391377994,0.313109695979,3334.86260454,7164.82676225,-0.334966010324,-0.110979796346,-0.0254389094343,0.0310944559579,0.946796108061,-7.08816236343,1.60136553839,0.118027617537,1.51409355614,7.32822216831,2.31955454183
6,9279,9.290246,0.677254309535,0.921924247135,232.629722301,232.629722301,916,2003,-1.70974941983,-1.44023751751,0.331297239606,-1.53875855828,-0.00368535680096,-0.00368535680096,0.7876171875,0.3029296875,3.5054958184,1096,1159,972,1141,1364,1264,1470,1678,0.645655861801,1.66362187105,24.5332045003,0.259699287148,0.306012244912,3211.03416965,7021.50812425,-0.334634713084,-0.114431356015,-0.0245818092352,0.0310547074606,0.924452055468,-7.34909466235,1.72039056705,0.121091681961,1.53876738476,7.60417961796,2.25993031893
7,9280,9.291247,0.711768877535,0.945317454335,232.655032984,232.655032984,863,1529,-1.88871384508,-0.954476934684,0.446345798697,-1.56146985919,-0.00373975081021,-0.00373975081021,0.8078125,0.24234375,3.51433691756,1096,1159,972,1141,1364,1264,1470,1678,0.607284577704,1.30073665951,24.5351144296,0.243650872028,0.294556362903,3032.87275986,5373.42114695,-0.334188367285,-0.117552464133,-0.0239736030951,0.0309612556595,0.91334786818,-7.59246983261,1.8380244138,0.123902844282,1.56147881594,7.86499435684,2.16275074372
8,9281,9.292248,0.743982474335,0.965259204735,232.680343667,232.680343667,1012,1755,-1.81947165674,-0.842624168901,0.747815634094,-1.58221822713,-0.00378944355667,-0.00378944355667,0.69673828125,0.1817578125,3.56738351254,1096,1159,972,1141,1364,1264,1470,1678,0.766718511638,1.56816579405,24.5374516488,0.303043700686,0.357408338061,3610.1921147,6260.75806452,-0.333440551651,-0.120343144464,-0.0236076144724,0.0308140264866,0.912929587306,-7.8181678708,1.95363766487,0.126448788484,1.58222730289,8.11011032064,2.14002822932
9,9282,9.293249,0.778113547135,0.988268916735,232.70565435,232.70565435,884,1556,-1.72466312194,-0.791491475972,0.891626332959,-1.60100773252,-0.00383444478906,-0.00383444478906,0.75732421875,0.33322265625,3.53643966547,1096,1159,972,1141,1364,1264,1470,1678,0.642763516885,1.3040322132,24.5394003913,0.256273722879,0.295381880991,3126.21266428,5502.70011947,-0.332548925318,-0.122804643148,-0.0234747738852,0.0306132971803,0.922539035736,-8.02609916232,2.0666222537,0.128721479761,1.60101691606,8.33908109898,2.09664473822
10,9283,9.29425,0.809943648735,1.00437571513,232.730965034,232.730965034,1033,2008,-1.87699593629,-0.725445080938,0.983239074457,-1.617849272,-0.00387478060507,-0.00387478060507,0.7472265625,0.1817578125,3.54970131422,1135,1183,989,1151,1359,1255,1455,1663,0.760256170354,1.77601418208,24.5419391979,0.301986309638,0.362919533363,3666.84145759,7127.80023895,-0.331565686244,-0.124939409683,-0.023564014873,0.0303596672307,0.941433321527,-8.21620708234,2.17638912219,0.130716595286,1.61785855215,8.55155103651,2.23967483976
11,9284,9.295251,0.844074721535,1.02239998953,232.756275717,232.756275717,880,1885,-1.97393499997,-0.761664071763,1.01945806528,-1.63277423012,-0.00391052617126,-0.00391052617126,0.7876171875,0.24234375,3.49223416965,1135,1183,989,1151,1359,1255,1455,1663,0.614919000059,1.58273986666,24.5441390544,0.248275387034,0.298329784617,3073.1660693,6582.8614098,-0.330546228178,-0.126751143245,-0.023862810325,0.0300540104857,0.968807881308,-8.38846631656,2.2823472183,0.132433113597,1.63278359588,8.74723182955,2.34858389017
