time,Right Leg Pos,Left Leg Pos,Commanded Right Leg Pos,Commanded Left Leg Pos,DCR,DCL,GyroX,GyroY,GyroZ,AX,AY,AZ,RBEMF,LBEMF,VBatt,S1,S2,S3,S4,S5,S6,S7,S8,PowerR,PowerL,Energy,TorqueR,TorqueL,VMotorR,VMotorL,AngleZ,A_mag,Gyro_mag,Fx,Fy,Fz,Mx,My,Mz,F_mag,M_mag
7.104058,0.857495614543,4.08575815852,44.8953995688,41.7538068904,866,179,-0.497478491627,0.396278370204,-0.223705531567,-0.377314554568,-0.000903675727608,-0.000903675727608,0.4241015625,0.5452734375,4.03596176822,2172,2386,2721,2695,2283,1971,2020,2328,0.933946460872,0.186568045093,14.7993621473,0.326282701734,0.0651792456639,3495.14289128,722.437156511,0.0053540190555,0.377316718883,0.674214773775,-0.470132745532,0.282503402821,-0.202949313508,-9.78982756437,-12.9602921576,-4.47424601796,0.584825952639,16.8472185829
7.105059,0.863631537743,4.09266107212,44.9016313658,41.7600386874,1367,170,-0.519849044783,0.334493032914,-0.226901324875,-0.41458434186,-0.000992937596099,-0.000992937596099,0.5048828125,0.63615234375,4.05806451613,2172,2386,2721,2695,2283,1971,2020,2328,1.4582466625,0.174647687462,14.8009966746,0.506676960397,0.0606824357628,5547.37419355,689.870967742,0.00512711773062,0.414586719958,0.658492847084,-0.471527725256,0.283507680119,-0.202098153265,-9.74354300624,-13.045481549,-4.45969708578,0.586138775312,16.8822426607
7.10606,0.871684936943,4.10224845212,44.9078631628,41.7662704844,1095,-222,-0.527305895836,0.246076084723,-0.253532935776,-0.450847235193,-0.00107978793389,-0.00107978793389,0.56546875,0.59576171875,4.03154121864,2172,2386,2721,2695,2283,1971,2020,2328,1.13200664036,0.227496895802,14.8023575376,0.395910466083,-0.079565259459,4414.53763441,-895.002150538,0.00487358479484,0.450849821298,0.634731357961,-0.472820750315,0.28445699609,-0.201298129809,-9.69567669222,-13.1251161465,-4.44330723974,0.587363755792,16.9120607735
7.107061,0.880121831343,4.10800088012,44.9140949598,41.7725022814,1016,284,-0.535828011324,0.13422331894,-0.289751926601,-0.486005045097,-0.00116399157529,-0.00116399157529,0.4241015625,0.5856640625,4.04480286738,2165,2388,2734,2699,2335,2007,2044,2364,1.10080369527,0.293974595621,14.8037537107,0.383735193339,0.102478215482,4109.51971326,1148.72401434,0.00458383286824,0.486007832871,0.62376577017,-0.47401210705,0.285347336955,-0.200549805174,-9.64604371609,-13.1992839562,-4.42503672976,0.58849877204,16.9365937068
7.108062,0.886257754543,4.11605427932,44.9203267568,41.7787340784,1318,-39,-0.545415391248,0.0543284862376,-0.312122479757,-0.519978755701,-0.00124535927573,-0.00124535927573,0.5048828125,0.56546875,4.04922341697,2165,2388,2734,2699,2335,2007,2044,2364,1.39942204892,0.0407014632221,14.8051952743,0.487299633976,-0.0141728566774,5336.87646356,-157.919713262,0.00427171038849,0.519981738352,0.630753498442,-0.475102361942,0.286175114351,-0.199853904583,-9.59447636701,-13.2680955609,-4.40484608233,0.589542223742,16.9557956339
7.109063,0.894311153743,4.12257369772,44.9265585538,41.7849658754,1044,157,-0.560329093353,-0.0159789665405,-0.347276206146,-0.552709015641,-0.00132374888755,-0.00132374888755,0.4644921875,0.5048828125,4.0403823178,2165,2388,2734,2699,2335,2007,2044,2364,1.11592045721,0.165920102441,14.8064783967,0.389430435266,0.0579022790519,4218.15913978,634.340023895,0.00392443418234,0.552712186036,0.659412453313,-0.476092433553,0.286937460943,-0.199211430736,-9.54083824498,-13.3316888925,-4.38270130576,0.590493273386,16.9696668759
7.110064,0.902748048143,4.13331156332,44.9327903508,41.7911976724,966,-451,-0.586960704253,-0.0798948327024,-0.394147841332,-0.584152127159,-0.00139905575376,-0.00139905575376,0.4241015625,0.61595703125,4.04922341697,2165,2388,2734,2699,2335,2007,2044,2364,1.04905338099,0.463854629292,14.8079928176,0.365296037013,-0.161521101691,3911.54982079,-1826.19976105,0.00353028634101,0.584155477915,0.711518498324,-0.476983624221,0.287632377827,-0.198623699929,-9.48503169634,-13.3902304787,-4.35857716927,0.591351956726,16.9782594365
7.111065,0.908883971343,4.14098146732,44.9390221478,41.7974294694,1269,-70,-0.613592315154,-0.106526443603,-0.447411063133,-0.614274232908,-0.00147119878536,-0.00147119878536,0.56546875,0.53517578125,4.04480286738,2165,2388,2734,2699,2335,2007,2044,2364,1.32123852982,0.0735161043369,14.809388967,0.460577780458,-0.0256273817325,5132.85483871,-283.136200717,0.00308287527788,0.614277756448,0.766824668237,-0.477777603999,0.288258705261,-0.19809228318,-9.42699733362,-13.4439124293,-4.33245824331,0.59211913725,16.9816740802
7.112066,0.916553875343,4.14826787612,44.9452539448,41.8036612664,1050,-33,-0.648746041543,-0.115048559091,-0.513457458167,-0.643046580072,-0.00154010911877,-0.00154010911877,0.47458984375,0.43419921875,4.0403823178,2154,2378,2722,2677,2353,2009,2055,2389,1.11916452889,0.0355721641313,14.8105448584,0.39056254127,-0.0124138627189,4242.40143369,-133.332616487,0.00256941781971,0.643050268653,0.835312012792,-0.478476384215,0.288816042231,-0.197618907232,-9.36671085944,-13.4929484139,-4.30434038287,0.59279641446,16.9800552224
7.113067,0.924607274543,4.15632127532,44.9514857418,41.8098930634,977,-156,-0.666855536956,-0.0628506017259,-0.537958540196,-0.670441886965,-0.00160572141385,-0.00160572141385,0.56546875,0.51498046875,4.05364396655,2154,2378,2722,2677,2353,2009,2055,2389,1.02203217856,0.165552437134,14.8117336306,0.35549875215,-0.0575849626373,3960.41015532,-632.368458781,0.00203145927951,0.670445732688,0.859095976173,-0.479082303764,0.289304674966,-0.197205318403,-9.30417928633,-13.5375702849,-4.27423560438,0.59338603484,16.9735868753
7.114068,0.933044168943,4.16169020812,44.9577175388,41.8161248604,899,205,-0.680703974624,0.00426105774413,-0.579503853201,-0.696430397617,-0.00166796440445,-0.00166796440445,0.59576171875,0.49478515625,4.05364396655,2154,2378,2722,2677,2353,2009,2055,2389,0.93226977807,0.218794466261,14.8128858459,0.324276230949,0.0761044137012,3644.22592593,830.997013142,0.00145195542631,0.696434392413,0.893980298193,-0.479598021916,0.289725511925,-0.196853132646,-9.23943690686,-13.5780251582,-4.24217853224,0.593890807067,16.9624892116
7.115069,0.940714072943,4.16590865532,44.9639493358,41.8223566574,981,379,-0.693487147857,0.0628506017259,-0.61465757959,-0.720975402875,-0.00172675017143,-0.00172675017143,0.5452734375,0.45439453125,4.04922341697,2154,2378,2722,2677,2353,2009,2055,2389,1.02973329922,0.408145755669,14.8143251629,0.358568496323,0.142122440832,3972.28817204,1534.65567503,0.000837297846721,0.720979538463,0.928804910908,-0.480026499633,0.290080018355,-0.196563740361,-9.17254202533,-13.614572429,-4.20822911996,0.594314025936,16.947014544
7.11607,0.948383976943,4.16974360732,44.9701811328,41.8285884544,962,460,-0.710531378833,0.121440145708,-0.630636546131,-0.744030390497,-0.00178196731708,-0.00178196731708,0.51498046875,0.43419921875,4.0403823178,2154,2378,2722,2677,2353,2009,2055,2389,1.01375328368,0.495854409102,14.8158362802,0.353776454197,0.173041722748,3886.84778973,1858.57586619,0.00020666130059,0.744034658331,0.957760409816,-0.480370966899,0.290370149374,-0.196338275075,-9.10357459596,-13.6474806371,-4.17247091999,0.594659404825,16.9274425636
7.117071,0.956053880943,4.17626302572,44.9764129298,41.8348202514,945,106,-0.720118758757,0.174703367509,-0.628506017259,-0.765539649905,-0.00183348241347,-0.00183348241347,0.444296875,0.525078125,4.04480286738,2154,2378,2722,2677,2353,2009,2055,2389,1.01816653565,0.111644681391,14.8169672212,0.354928252956,0.03891883138,3822.33870968,428.749103943,-0.000421844716669,0.765544041118,0.971654314591,-0.480634886846,0.290598285436,-0.196177604541,-9.03263417441,-13.6770244744,-4.13500806522,0.594931013207,16.904075553
7.118072,0.963340289743,4.18316593932,44.9826447268,41.8410520484,982,48,-0.722249287629,0.18535601187,-0.648746041543,-0.78544124343,-0.00188114711867,-0.00188114711867,0.40390625,0.53517578125,4.05364396655,2136,2368,2685,2628,2343,1997,2043,2369,1.07484256653,0.0506484990441,14.8180938378,0.373868063231,0.0176173300471,3980.67837515,194.574910394,-0.00107059075821,0.785445748802,0.988368509735,-0.480821912821,0.290767176061,-0.196082376678,-8.9598379371,-13.703482059,-4.09596196482,0.595133229594,16.8772338023
7.119073,0.971393688943,4.19198632892,44.9888765238,41.8472838454,858,-235,-0.73290193199,0.0980043281149,-0.67644291688,-0.803672711609,-0.00192481184104,-0.00192481184104,0.39380859375,0.5452734375,4.05806451613,2136,2368,2685,2628,2343,1997,2043,2369,0.943882959844,0.247836486059,14.8192867489,0.327958061803,-0.0861123434469,3481.81935484,-953.64516129,-0.00174703367509,0.803677321557,1.00216022174,-0.48093582222,0.290879899296,-0.196053215005,-8.88531882007,-13.7271324684,-4.05546687228,0.595270731704,16.8472510485
7.120074,0.978296602543,4.19850574732,44.9951083208,41.8535156424,1000,61,-0.741424047478,-0.00852211548825,-0.706270321089,-0.820181754736,-0.00196435132177,-0.00196435132177,0.40390625,0.45439453125,4.05364396655,2136,2368,2685,2628,2343,1997,2043,2369,1.0945443651,0.0658435888085,14.8204482973,0.380721041987,0.0229027169101,4053.64396655,247.272281959,-0.00245330399618,0.820186459382,1.02401172409,-0.480980440106,0.290939830617,-0.196090986867,-8.80922374573,-13.748253515,-4.01366499759,0.595348506284,16.8144700906
7.121075,0.985199516143,4.20502516572,45.0013401178,41.8597474394,991,56,-0.744619840786,-0.0830906260105,-0.714792436577,-0.834938407117,-0.00199969379244,-0.00199969379244,0.53517578125,0.49478515625,4.05364396655,2136,2368,2685,2628,2343,1997,2043,2369,1.04568046985,0.0597682444419,14.8215548514,0.363724459931,0.0207894983769,4017.16117085,227.004062127,-0.00316809643276,0.834943196409,1.03551484142,-0.48095959016,0.290950603442,-0.196196923202,-8.73171183546,-13.7671197452,-3.97070311269,0.595371828091,16.7792389835
7.122076,0.993636410543,4.21192807932,45.0075719148,41.8659792364,763,-2,-0.731836667554,-0.104395914731,-0.683899767932,-0.847940177031,-0.00203083328532,-0.00203083328532,0.5452734375,0.39380859375,4.05364396655,2136,2368,2685,2628,2343,1997,2043,2369,0.802789541605,0.00219514523815,14.8223606411,0.279238448913,-0.000763548750539,3092.93034648,-8.10728793309,-0.00385199620069,0.847945040903,1.00707611806,-0.480877078194,0.29091605865,-0.196372558967,-8.65295259726,-13.7840006483,-3.92673091724,0.595346201322,16.7419078429
7.123077,0.999388838543,4.21883099292,45.0138037118,41.8722110334,1119,-11,-0.712661907705,-0.135288583376,-0.659398685904,-0.859207326211,-0.00205781832767,-0.00205781832767,0.41400390625,0.53517578125,4.06690561529,2104,2344,2668,2622,2329,1988,2036,2356,1.22986736823,0.0116888117625,14.8236034388,0.426396172727,-0.00405252202637,4550.86738351,-44.7359617682,-0.00451139488659,0.859212254712,0.980304351953,-0.480736677456,0.290840229174,-0.196619590283,-8.57312583322,-13.7991584488,-3.88189963091,0.595277292731,16.7028262636
7.124078,1.00705874254,4.22458342092,45.0200355088,41.8784428304,852,145,-0.705205056653,-0.13954964112,-0.645550248235,-0.868775175459,-0.00208073351349,-0.00208073351349,0.3433203125,0.39380859375,4.04922341697,2104,2344,2668,2622,2329,1988,2036,2356,0.9458701206,0.158782458765,14.8247091961,0.32936608646,0.0552904208545,3449.93835125,587.13739546,-0.00515694513483,0.868780158842,0.9661901455,-0.480542090075,0.290727429904,-0.19693964424,-8.49242637798,-13.8128443345,-3.83635959596,0.59517086816,16.6623416525
7.125079,1.01549563694,4.23110283932,45.0262673058,41.8846746274,724,42,-0.694552412293,-0.112918030219,-0.625310223951,-0.876690379172,-0.00209969058098,-0.00209969058098,0.49478515625,0.4846875,4.05806451613,2104,2344,2668,2622,2329,1988,2036,2356,0.774521535624,0.0450581326808,14.8255295953,0.2691123714,0.0156557311564,2938.03870968,170.438709677,-0.00578225535878,0.876695407957,0.941364122509,-0.480296897067,0.290582399933,-0.197334012388,-8.4110711906,-13.8252940253,-3.79025743708,0.595032732653,16.6207979621
7.12608,1.02201505534,4.23723876252,45.0324991028,41.8909064244,970,93,-0.67644291688,-0.068176923906,-0.631701810567,-0.883009699678,-0.00211482547702,-0.00211482547702,0.49478515625,0.4846875,4.06690561529,2104,2344,2668,2622,2329,1988,2036,2356,1.04252873837,0.100236335231,14.8266735032,0.361445693643,0.0347520316538,3944.89844683,378.222222222,-0.00641395716935,0.883014764712,0.928046491413,-0.480004532779,0.290410344444,-0.19780349685,-8.3293016324,-13.8367253199,-3.74373435795,0.594868677117,16.5785337169
7.127081,1.02968495934,4.24337468572,45.0387308998,41.8971382214,802,93,-0.650876570415,-0.00213052887206,-0.615722844026,-0.88779660503,-0.00212629020883,-0.00212629020883,0.41400390625,0.3837109375,4.05806451613,2104,2344,2668,2622,2329,1988,2036,2356,0.877414928871,0.102590926889,14.827654489,0.304863327035,0.0356458617991,3254.56774194,377.4,-0.00702968001337,0.887801697522,0.895968453532,-0.479668288775,0.290216854896,-0.198348389144,-8.24737993739,-13.8473379779,-3.69692579386,0.594684431945,16.5358793304
7.128082,1.03812185374,4.24836012332,45.0449626968,41.9033700184,674,259,-0.637028132747,-0.0245010820287,-0.631701810567,-0.891115356967,-0.00213423868454,-0.00213423868454,0.55537109375,0.39380859375,4.06248506571,2104,2344,2668,2622,2329,1988,2036,2356,0.710440425462,0.285579525847,14.828651505,0.246578383354,0.0991184274973,2738.11493429,1052.18363202,-0.00766138182394,0.891120468496,0.897469956269,-0.479291325951,0.290007797965,-0.198968492152,-8.16558413605,-13.8573143528,-3.64996148155,0.594485625463,16.493154464
7.129083,1.04310729134,4.25526303692,45.0511944938,41.9096018154,1140,0,-0.658333421468,-0.103330650295,-0.674312388008,-0.893027332506,-0.0021388179033,-0.0021388179033,0.53517578125,0.444296875,4.06248506571,2123,2362,2680,2635,2289,1950,2003,2309,1.20855461876,0.0,14.8298612682,0.419462960452,0.0,4631.23297491,0.0,-0.00833569421195,0.893032455002,0.948038666792,-0.478876689969,0.289789244885,-0.199663131051,-8.08420465767,-13.8668193402,-3.60296616607,0.594277760435,16.4506659061
7.130084,1.05154418574,4.26024847452,45.0574262908,41.9158336124,662,266,-0.705205056653,-0.205596036154,-0.733967196426,-0.893594465935,-0.00214017619894,-0.00214017619894,0.4846875,0.5048828125,4.04922341697,2123,2362,2680,2635,2289,1950,2003,2309,0.706901391328,0.282432674516,14.8308515916,0.246153609997,0.09834727059,2680.58590203,1077.09342891,-0.00906966140837,0.893599591684,1.03840827589,-0.478427338963,0.289567495918,-0.20043112966,-8.00354491788,-13.8759983459,-3.55606214489,0.594066234603,16.4087062051
7.131085,1.05921408974,4.26561740732,45.0636580878,41.9220654094,743,227,-0.74888089853,-0.312122479757,-0.792556740408,-0.892886355084,-0.00213848025962,-0.00213848025962,0.37361328125,0.51498046875,4.06248506571,2123,2362,2680,2635,2289,1950,2003,2309,0.823759173365,0.24202861396,14.8319184451,0.285908850287,0.0840028554354,3018.42640382,922.184109916,-0.00986221814878,0.892891476771,1.13419100213,-0.477946176537,0.289349154935,-0.201270770734,-7.9239240033,-13.8849743117,-3.50937268761,0.593856383547,16.3675526548
7.132086,1.06611700334,4.27252032092,45.0698898848,41.9282972064,835,18,-0.790426211536,-0.33023197517,-0.82131888018,-0.890982565272,-0.00213392064584,-0.00213392064584,0.49478515625,0.40390625,4.05806451613,2123,2362,2680,2635,2289,1950,2003,2309,0.893267240671,0.0197471724025,14.8328323726,0.310371312319,0.00686127905971,3388.48387097,73.0451612903,-0.010683537029,0.890987676039,1.18675669631,-0.477436069543,0.289141124898,-0.202179794159,-7.84567602736,-13.8938468023,-3.46302354709,0.593653484597,16.3274659204
7.133087,1.07455389774,4.27942323452,45.0761216818,41.9345290034,607,9,-0.812796764692,-0.321709859682,-0.843689433337,-0.887968910273,-0.00212670288325,-0.00212670288325,0.49478515625,0.444296875,4.05806451613,2123,2362,2680,2635,2289,1950,2003,2309,0.649357143817,0.00976445017356,14.8334921533,0.225623217458,0.00339271953169,2463.24516129,36.5225806452,-0.0115272264623,0.887974003753,1.21488586889,-0.476899847901,0.288950505897,-0.203155440367,-7.76914539046,-13.9026935669,-3.41714217741,0.593462713856,16.288688381
7.134088,1.08260729694,4.28479216732,45.0823534788,41.9407608004,635,220,-0.837297846721,-0.27377296006,-0.839428375593,-0.883931731292,-0.00211703376074,-0.00211703376074,0.5452734375,0.41400390625,4.07132616487,2134,2368,2667,2617,2273,1942,2008,2329,0.67441083038,0.2423527312,14.8344098336,0.233564993893,0.0839326885524,2585.2921147,895.691756272,-0.0123666548379,0.883936801615,1.2168234529,-0.476340293611,0.288784366617,-0.204194495745,-7.69467606268,-13.9115727844,-3.37185508405,0.593289033956,16.2514400516
7.135089,1.08912671534,4.29169508092,45.0885852758,41.9469925974,831,12,-0.851146284389,-0.213052887206,-0.836232582285,-0.878952135242,-0.00210510753095,-0.00210510753095,0.40390625,0.49478515625,4.06248506571,2134,2368,2667,2617,2273,1942,2008,2329,0.913758287188,0.0128673007822,14.8353373858,0.317145580622,0.00446595958127,3375.92508961,48.7498207885,-0.0132028874202,0.878957177002,1.2120752707,-0.475760115164,0.288649230962,-0.205293305149,-7.62258702679,-13.9205251639,-3.3272818067,0.593136920833,16.2159075614
7.13609,1.09526263854,4.29859799452,45.0948170728,41.9532243944,882,3,-0.850081019953,-0.172572838637,-0.808535706948,-0.873101382812,-0.00209109486461,-0.00209109486461,0.3837109375,0.39380859375,4.06248506571,2134,2368,2667,2617,2273,1942,2008,2329,0.975190806343,0.00330787095576,14.836316863,0.33846746873,0.00114808989379,3583.11182796,12.1874551971,-0.0140114231271,0.873106391011,1.18581158475,-0.475161915062,0.288550434546,-0.2064477675,-7.55314136472,-13.9295759074,-3.28352735287,0.593010016364,16.1822304183
7.137091,1.10254904734,4.30741838412,45.1010488698,41.9594561914,719,-280,-0.850081019953,-0.124635939016,-0.787230418227,-0.866439103247,-0.00207513857492,-0.00207513857492,0.49478515625,0.4846875,4.05806451613,2134,2368,2667,2617,2273,1942,2008,2329,0.769172629991,0.300387551205,14.8373874927,0.267253860548,-0.104371541043,2917.7483871,-1136.25806452,-0.0147986535454,0.86644407323,1.16529120359,-0.474548172658,0.28849179966,-0.207653360704,-7.48653067086,-13.9387365538,-3.24067834564,0.592910958623,16.1504957925
7.138092,1.11136943694,4.31163683132,45.1072806668,41.9656879884,486,345,-0.817057822436,-0.0916127414987,-0.764859865071,-0.859015226471,-0.00205735824505,-0.00205735824505,0.5048828125,0.3837109375,4.05806451613,2134,2368,2667,2617,2273,1942,2008,2329,0.518440291131,0.380579244911,14.8382874113,0.180135334859,0.132234648609,1972.21935484,1400.03225806,-0.0155635134104,0.85902015387,1.12293677151,-0.473921245424,0.288475690381,-0.208905202292,-7.42287777855,-13.9480067096,-3.19880361226,0.592841424286,16.1207428562
7.139093,1.11865584574,4.31777275452,45.1135124638,41.9719197854,672,96,-0.763794600635,-0.0500674284935,-0.745685105222,-0.850874407663,-0.002037860825,-0.002037860825,0.4241015625,0.3837109375,4.07132616487,2134,2368,2667,2617,2273,1942,2008,2329,0.738233570098,0.10662986052,14.8391331196,0.25566837234,0.0369285331719,2735.9311828,390.847311828,-0.0163091985156,0.850879288366,1.06861368862,-0.473283375516,0.288503180148,-0.210198118263,-7.36224487295,-13.9573756631,-3.15795607774,0.592802232973,16.0929696314
7.140094,1.12325778814,4.32429217292,45.1197442608,41.9781515824,1043,42,-0.710531378833,-0.0521979573656,-0.713727172141,-0.842059731036,-0.00201674950232,-0.00201674950232,0.444296875,0.3837109375,4.06690561529,2108,2356,2656,2600,2325,1986,2045,2372,1.13683109645,0.0465440499917,14.8403176781,0.394140409841,0.0161368658868,4241.78255675,170.810035842,-0.0170229256878,0.842064561177,1.00845720946,-0.472636677064,0.288574233176,-0.211526753039,-7.3046421991,-13.9668242187,-3.11817384402,0.592793457968,16.067139899
7.141095,1.13207817774,4.33196207692,45.1259760578,41.9843833794,460,-126,-0.654072363723,-0.0809600971384,-0.704139792217,-0.832614539347,-0.00199412808375,-0.00199412808375,0.40390625,0.39380859375,4.05364396655,2108,2356,2656,2600,2325,1986,2045,2372,0.503490407945,0.138294150003,14.8409601045,0.175131679314,-0.048103571284,1864.67622461,-510.759139785,-0.01772706548,0.832619315309,0.964457381795,-0.471983070287,0.288687945637,-0.212885804293,-7.2500395346,-13.9763273669,-3.07947922247,0.592814569881,16.0431914593
7.142096,1.14089856734,4.33694751452,45.1322078548,41.9906151764,427,240,-0.585895439817,-0.174703367509,-0.693487147857,-0.822584674967,-0.00197010636266,-0.00197010636266,0.45439453125,0.39380859375,4.07132616487,2108,2356,2656,2600,2325,1986,2045,2372,0.465189799755,0.265844700091,14.84169187,0.161106624989,0.0920685329419,1738.4562724,977.11827957,-0.0184205526279,0.822589393396,0.924510225612,-0.471324189889,0.288842810365,-0.214270315378,-7.19837872557,-13.9858573011,-3.04187672568,0.592864595946,16.0210447456
7.143097,1.15010245214,4.34193295212,45.1384396518,41.9968469734,339,255,-0.493217433883,-0.270577166752,-0.705205056653,-0.812022519205,-0.00194480979332,-0.00194480979332,0.45439453125,0.3433203125,4.07132616487,2108,2356,2656,2600,2325,1986,2045,2372,0.369319302381,0.286337859644,14.8423481828,0.127904322884,0.0991658161859,1380.17956989,1038.18817204,-0.0191257576845,0.812027177049,0.902102883369,-0.470661346935,0.289036899484,-0.215675830651,-7.14958231941,-13.995385361,-3.00535291126,0.592942237228,16.0006088905
7.144098,1.15815585134,4.34768538012,45.1446714488,42.0030787704,466,161,-0.387756254716,-0.433562625465,-0.719053494321,-0.800992062858,-0.00191839163493,-0.00191839163493,0.31302734375,0.37361328125,4.07574671446,2108,2356,2656,2600,2325,1986,2045,2372,0.528714285812,0.179726138322,14.8430573317,0.182908113586,0.062176055773,1899.29796894,656.195221027,-0.0198448111788,0.800996657431,0.924861822635,-0.469995555286,0.289267950638,-0.217098386772,-7.10355762546,-14.0048827066,-2.96987848477,0.593045933124,15.9817849059
