,index,time,Right Leg Pos,Left Leg Pos,Commanded Right Leg Pos,Commanded Left Leg Pos,DCR,DCL,GyroX,GyroY,GyroZ,AX,AY,AZ,RBEMF,LBEMF,VBatt,S1,S2,S3,S4,S5,S6,S7,S8,PowerR,PowerL,Energy,TorqueR,TorqueL,VMotorR,VMotorL,AngleZ,Fx,Fy,Fz,Mx,My,Mz,F_mag,A_mag,M_mag,Gyro_mag
0,6821,6.830141,5.07901166931,0.187913938131,170.228150347,170.228150347,2604,2350,2.9475866945,0.209857093898,0.193878127358,1.13802261514,0.00272558639024,0.00272558639024,0.07068359375,0.15146484375,3.47897252091,1109,1152,1010,1190,1602,1484,1667,1912,2.28430712361,2.01263044982,19.3007151582,0.925811579406,0.903868540465,9059.24444444,8175.58542413,0.120337597016,-0.0349617903201,0.16058012494,0.0230862348922,-11.8625562562,4.66697389357,-11.0946626303,0.165955649345,1.13802914296,16.8994800256,2.96140102818
1,6822,6.831142,5.09320099171,0.204404231731,170.25346103,170.25346103,2782,2277,2.87514871285,0.151267549917,0.166181252021,1.05809969898,0.00253416944504,0.00253416944504,-0.08078125,0.13126953125,3.49223416965,1109,1152,1010,1190,1602,1484,1667,1912,2.56815650054,1.97722659466,19.3052650866,1.03690087487,0.975363037841,9715.39545998,7951.8172043,0.120503778268,-0.0291304883752,0.160446805259,0.0176571115309,-12.080692718,4.86043699856,-11.0485629605,0.164022974788,1.05810576835,17.0774040139,2.88391716268
2,6823,6.832143,5.11084177091,0.220127534931,170.278771714,170.278771714,2559,2330,2.7494475094,0.192812862922,0.126766467888,0.981003361286,0.00234952221048,0.00234952221048,-0.03029296875,0.040390625,3.47455197133,1109,1152,1010,1190,1602,1484,1667,1912,2.30549412044,2.05684488462,19.309631788,0.935587303528,0.91671894444,8891.37849462,8095.70609319,0.120630544736,-0.0232215903108,0.159905640767,0.0120101742248,-12.273931043,5.05499268416,-11.0005137452,0.162028702675,0.981008988422,17.2398850617,2.75911365196
3,6824,6.833144,5.12694856931,0.237384818931,170.304082397,170.304082397,2662,2232,2.66848741226,0.200269713974,0.115048559091,0.906976670693,0.00217222684067,0.00217222684067,-0.05048828125,0.201953125,3.49665471924,1109,1152,1010,1190,1602,1484,1667,1912,2.44267456349,1.9023443726,19.3139811519,0.984990343934,0.914891013985,9308.0948626,7804.53333333,0.120745593295,-0.0172616977602,0.158953809627,0.00616281841317,-12.4415471806,5.24888890751,-10.9502631458,0.160007062767,0.906981873203,17.3853729892,2.67846396255
4,6825,6.834145,5.14267187251,0.254258607731,170.32939308,170.32939308,2689,2259,2.5278725067,0.255663464648,0.113983294655,0.836241274382,0.00200281418496,0.00200281418496,0.15146484375,0.17166015625,3.48781362007,1109,1152,1010,1190,1602,1484,1667,1912,2.31495007023,1.93299278424,19.3182333427,0.93585264426,0.930187817867,9378.73082437,7878.97096774,0.12085957659,-0.0112779632898,0.157590666968,0.000132427376973,-12.5829591603,5.44029956006,-10.8974764552,0.157993760346,0.836246071147,17.5123588824,2.54332369327
5,6826,6.835146,5.16069614691,0.273816862931,170.354703763,170.354703763,2541,2085,2.35849546137,0.275903488932,0.0926780059348,0.768994951991,0.00184175792943,0.00184175792943,0.040390625,0.2221484375,3.48339307049,1109,1152,1010,1190,1602,1484,1667,1912,2.25460565489,1.75233861955,19.322244294,0.912614198015,0.864436840341,8851.30179211,7262.87455197,0.120952254596,-0.00529777745473,0.155817682535,-0.0060636433706,-12.6977258877,5.6273565383,-10.8417549466,0.156025588951,0.768999363025,17.6193937084,2.3763864983
6,6827,6.836147,5.17603595491,0.288773175731,170.380014446,170.380014446,2718,2388,2.13052887206,0.364320437123,0.100134856987,0.70541385591,0.0016894799625,0.0016894799625,0.09087890625,0.2221484375,3.5054958184,1136,1176,1038,1216,1618,1494,1654,1866,2.40694964669,2.03341827264,19.3266891023,0.968136656737,0.930918178534,9527.93763441,8371.12401434,0.121052389453,0.000651492022034,0.153638491684,-0.0124080255769,-12.7855512912,5.80817984599,-10.7826623109,0.154140097533,0.705417902236,17.7051145564,2.16377208716
7,6828,6.837148,5.19022527731,0.302579002931,170.40532513,170.40532513,2796,2466,1.93665074471,0.39201731246,0.119309616836,0.64565544887,0.00154635741048,0.00154635741048,0.0201953125,0.23224609375,3.46571087216,1136,1176,1038,1216,1618,1494,1654,1866,2.47007319898,2.04446484789,19.3312081548,1.00493184199,0.943084324975,9690.12759857,8546.44301075,0.12117169907,0.00654266677192,0.15105928964,-0.0188831285589,-12.8463053546,5.98090814775,-10.7197760224,0.152375483656,0.645659152416,17.7682982164,1.97952733371
8,6829,6.838149,5.20671557091,0.317535315731,170.430635813,170.430635813,2648,2393,1.7385115596,0.376038345919,0.0990695925509,0.589857605613,0.00141272048608,0.00141272048608,-0.08078125,-0.0201953125,3.44802867384,1136,1176,1038,1216,1618,1494,1654,1866,2.38365406749,2.11712654289,19.3357134362,0.974746022463,0.958010663271,9130.37992832,8251.13261649,0.121270768662,0.0123488661867,0.148089386175,-0.0254708500336,-12.8800528901,6.14372812448,-10.6527498422,0.150770438068,0.589860989097,17.8079262386,1.78147188152
9,6830,6.83915,5.21783693171,0.329423666931,170.455946496,170.455946496,3002,2597,1.54250290337,0.306796157577,0.132092790068,0.53813490597,0.00128884361023,0.00128884361023,-0.201953125,-0.040390625,3.46571087216,1136,1176,1038,1216,1618,1494,1654,1866,2.82305065527,2.33461286692,19.3408762574,1.14853822802,1.09794452379,10404.0640382,9000.45113501,0.121402861452,0.0180436599834,0.144741389631,-0.0321524682043,-12.8870634646,6.29489754743,-10.5813474091,0.149363398293,0.538137992767,17.8232166812,1.5782546038
