,index,time,Right Leg Pos,Left Leg Pos,Commanded Right Leg Pos,Commanded Left Leg Pos,DCR,DCL,GyroX,GyroY,GyroZ,AX,AY,AZ,RBEMF,LBEMF,VBatt,S1,S2,S3,S4,S5,S6,S7,S8,PowerR,PowerL,Energy,TorqueR,TorqueL,VMotorR,VMotorL,AngleZ,Fx,Fy,Fz,Mx,My,Mz,F_mag,A_mag,M_mag,Gyro_mag
0,3163,3.167157,2.48543373095,0.661914054951,178.255280126,178.255280126,1546,2985,-3.26183970313,3.49939367236,-0.691356618985,4.10336409308,0.0098276371468,0.0098276371468,1.05015625,-0.40390625,3.28446833931,1251,1354,1167,1329,1580,1261,1458,1597,0.839352748638,2.67528804472,7.41984272289,0.360328446895,0.594825715572,5077.78805257,9804.13799283,1.05987313272,0.0839711847358,-0.0883852491037,-0.15553011639,-1.5763360431,5.90114349115,4.27953342988,0.197617633903,4.10338763039,7.45806517814,4.83356269202
1,3164,3.168158,2.54104053495,0.701030565351,178.313379649,178.313379649,1722,3265,-3.11696373983,3.35664823794,-1.01200121423,4.02696753129,0.0096446658892,0.0096446658892,1.3530859375,-1.48435546875,3.39056152927,1119,1236,1080,1194,1505,1192,1377,1563,0.88008233524,3.99252968114,7.42472020752,0.365991320899,0.875680336288,5838.54695341,11070.1833931,1.05886113151,0.0810510359223,-0.0939109539267,-0.155473617154,-1.33504753173,5.74211245748,4.32479595704,0.198898424635,4.02699063039,7.3115024076,4.69112958745
2,3165,3.169159,2.59971530055,0.738996590151,178.371479172,178.371479172,1521,3345,-2.95078248781,3.11376794652,-1.16326876415,3.94253106976,0.00944243891468,0.00944243891468,1.2319140625,-0.39380859375,3.38172043011,1119,1236,1080,1194,1505,1192,1377,1563,0.818073589723,3.15964105833,7.42870189988,0.341093767314,0.599035074859,5143.59677419,11311.8548387,1.05769786274,0.0778375070018,-0.0989488898274,-0.155482281614,-1.11601595241,5.55725196214,4.35065412661,0.200060741252,3.94255368452,7.14539938045,4.44475672369
3,3166,3.17016,2.65954055175,0.769292710951,178.429578694,178.429578694,1446,3800,-2.99445832969,3.32255977598,-1.37312585804,3.84982286585,0.00922040095562,0.00922040095562,1.16123046875,-0.9491796875,3.35519713262,1119,1236,1080,1194,1505,1192,1377,1563,0.787485328914,4.06011219411,7.433554345,0.330935641002,0.64926770563,4851.61505376,12749.7491039,1.05632473688,0.0743370347364,-0.103485317825,-0.155557054255,-0.919827621,5.34687568656,4.35725122689,0.201080090678,3.84984494883,6.95850563801,4.67885229252
4,3167,3.171161,2.71668133655,0.802273298151,178.487678217,178.487678217,1621,3684,-3.13507323524,3.37369246891,-1.58511348082,3.74870462026,0.00897822078247,0.00897822078247,1.32279296875,-1.21171875,3.33309438471,1119,1236,1080,1194,1505,1192,1377,1563,0.803559273596,4.1286624464,7.43849149895,0.339929940469,0.768500706441,5402.94599761,12279.1197133,1.0547396234,0.0705566817238,-0.107512090961,-0.155696549348,-0.746780828938,5.11137695634,4.34496548454,0.201936897365,3.74872612322,6.7500060043,4.87063340975
5,3168,3.172162,2.77535610215,0.834103399751,178.54577774,178.54577774,1521,3765,-3.4354778062,3.19259751479,-1.71507574201,3.63916170917,0.00871586337089,0.00871586337089,1.252109375,2.57490234375,3.28004778973,1119,1236,1080,1194,1505,1192,1377,1563,0.748497337061,0.644243387271,7.43988563241,0.321757886749,0.111880176883,4988.95268817,12349.3799283,1.05302454766,0.0665040643041,-0.111026165729,-0.155897282044,-0.596911891467,4.85122299237,4.31438860848,0.202616787543,3.63918258377,6.51955653345,4.99366312932
6,3169,3.173163,2.83633183895,0.874370395751,178.603877263,178.603877263,1370,3220,-3.48980629244,3.26716602531,-1.87486540742,3.52129455507,0.00843356923474,0.00843356923474,1.4338671875,-0.49478515625,3.32425328554,1119,1236,1080,1194,1505,1192,1377,1563,0.636929407137,3.02433656654,7.44355055965,0.270157050899,0.545782770923,4554.22700119,10704.0955795,1.05114968225,0.0621873933639,-0.114029114653,-0.156153989949,-0.470023016506,4.56695617255,4.26629738911,0.20311075663,3.52131475358,6.26732029901,5.13500166423
7,3170,3.174164,2.90075903255,0.909651954151,178.661976786,178.661976786,1144,3551,-3.4205641041,3.64213910679,-2.08791829462,3.39529382196,0.00813179501798,0.00813179501798,1.22181640625,1.76708984375,3.39056152927,1243,1403,1198,1336,1303,1071,1286,1446,0.622346543957,1.44608270859,7.44562105733,0.258809232454,0.193738515596,3878.80238949,12039.8839904,1.04906176396,0.0576155299528,-0.116526674159,-0.156459905151,-0.365705092537,4.25919991346,4.20164402313,0.203415134644,3.39531329771,5.99402507624,5.41524134905
8,3171,3.175165,2.96787069255,0.936880113351,178.720076308,178.720076308,966,3800,-3.36836614673,2.87088765511,-2.039981395,3.26142818942,0.00781118421349,0.00781118421349,1.40357421875,-0.848203125,3.34635603345,1243,1403,1198,1336,1303,1071,1286,1446,0.464621618971,3.94610083161,7.45003619051,0.195770108201,0.422677057244,3232.57992832,12716.1529271,1.04702178256,0.0527981106839,-0.118528347451,-0.156806932537,-0.283349046145,3.9286797296,4.12159607211,0.203531382673,3.26144689731,5.70108457062,4.87333669252
9,3172,3.176166,3.02654545815,0.969093710151,178.778175831,178.778175831,1516,3765,-3.59739800048,1.55102501886,-1.9100191338,3.12001053314,0.00747248616463,0.00747248616463,1.2925,-2.221484375,3.37729988053,1243,1403,1198,1336,1303,1071,1286,1446,0.789694860568,5.26689244797,7.4560988344,0.329692296447,0.885397229614,5119.98661888,12715.5340502,1.04511176343,0.0477457010392,-0.120047045504,-0.157185771982,-0.222150973619,3.57625115395,4.02760103975,0.203465751456,3.12002842984,5.39077856219,4.35833960064
10,3173,3.177167,3.08713769975,0.998622840551,178.836275354,178.836275354,1391,3800,-4.08102805444,1.22824989474,-1.94410759576,2.97133833769,0.00711641335277,0.00711641335277,1.18142578125,2.59509765625,3.30657108722,1243,1403,1198,1336,1303,1071,1286,1446,0.723135589678,0.661372692456,7.45748472719,0.308362093102,0.103235969674,4599.44038232,12564.9701314,1.04316765584,0.042469853007,-0.121098718401,-0.157586090979,-0.181125995541,3.20291028328,3.92140338611,0.203228846581,2.97135538159,5.06644307434,4.68432942148
11,3174,3.178168,3.14466197975,1.03160342775,178.894374877,178.894374877,1591,3729,-4.54441808411,1.03543703182,-1.99204449538,2.81568283071,0.0067436153734,0.0067436153734,1.26220703125,1.72669921875,3.33309438471,1243,1403,1198,1336,1303,1071,1286,1446,0.812456990382,1.47712924297,7.45977660301,0.34369394449,0.266604694879,5302.95316607,12429.1089606,1.04117561134,0.0369830508989,-0.121701969907,-0.157996763385,-0.159132950733,2.80978366305,3.80500390612,0.20283513693,2.81569898175,4.73268024007,5.06873819028
12,3175,3.179169,3.20487072615,1.06189954855,178.9524744,178.9524744,1415,3800,-4.77558046673,0.763794600635,-2.17740050725,2.65333148807,0.00635478073686,0.00635478073686,1.42376953125,2.47392578125,3.28888888889,1516,1639,1321,1477,1256,1058,1268,1436,0.64215280388,0.753523601471,7.46117367509,0.275301320312,0.120292794464,4653.77777778,12497.7777778,1.03899821083,0.0312987119185,-0.121878138016,-0.158406294386,-0.154883625357,2.39812008115,3.68059921395,0.202302852168,2.65334670785,4.39565460822,5.30383106397
13,3176,3.18017,3.27159889095,1.10485101095,179.010573922,179.010573922,988,3090,-4.67651087418,0.6711165947,-2.47567454934,2.48460335372,0.00595067355963,0.00595067355963,1.4338671875,0.79771484375,3.34193548387,1516,1639,1321,1477,1256,1058,1268,1436,0.466095632957,1.94373665507,7.46358591721,0.196650966376,0.26221464321,3301.83225806,10326.5806452,1.03652253628,0.0254314442523,-0.12165268957,-0.158803737461,-0.16690036767,1.96930573386,3.55051171765,0.201655057631,2.48461760566,4.06351501329,5.33377126565
14,3177,3.181171,3.33219113255,1.15087043495,179.070782669,179.070782669,1388,2893,-4.27277565292,0.499609020499,-2.70577166752,2.30983105685,0.00553209049509,0.00553209049509,1.22181640625,2.35275390625,3.44802867384,1516,1639,1321,1477,1256,1058,1268,1436,0.788230106309,0.808292403603,7.46518403625,0.322330396591,0.158583417832,4785.86379928,9975.14695341,1.03381676462,0.0193974283444,-0.121057255002,-0.159179835829,-0.193448050184,1.5248909157,3.41711731117,0.200921226728,2.30984430627,3.74691942416,5.0820686015
15,3178,3.182172,3.38894842215,1.18500150775,179.128882192,179.128882192,1638,3675,-3.76677504581,0.143810698864,-2.88899715052,2.12936388347,0.00509986809009,0.00509986809009,1.37328125,-0.49478515625,3.44802867384,1516,1639,1321,1477,1256,1058,1268,1436,0.866914191264,3.69624368533,7.46975175728,0.354506625469,0.673698210056,5647.87096774,12671.5053763,1.03092776747,0.0132145317011,-0.120130356518,-0.159527612793,-0.23251526094,1.06659394649,3.28279211809,0.200137416913,2.12937609771,3.45953899874,4.74927155452
16,3179,3.183173,3.44992415895,1.21721510455,179.186981714,179.186981714,1363,3800,-3.46743573928,-0.577373324329,-3.12015953314,1.94358620895,0.00465492693115,0.00465492693115,1.28240234375,-0.1615625,3.28004778973,1516,1639,1321,1477,1256,1058,1268,1436,0.660724709844,3.17359549974,7.47358991181,0.284026910766,0.489331047519,4470.7051374,12464.181601,1.02780760793,0.0069021036454,-0.118916558913,-0.159842304322,-0.281855185784,0.596277587669,3.14988105765,0.199344799956,1.94359735756,3.2181889293,4.70019851431
17,3180,3.184174,3.51320086695,1.24942870135,179.245081237,179.245081237,1211,3800,-3.56330953853,-0.938497968144,-3.22029439012,1.75292124425,0.00419828061677,0.00419828061677,1.28240234375,-0.72703125,3.33309438471,1516,1639,1321,1477,1256,1058,1268,1436,0.612376213539,3.80449303283,7.47801119793,0.259053708485,0.512895442895,4036.37729988,12665.7586619,1.02458731354,0.00048068244543,-0.117465198566,-0.160121096535,-0.339041817295,0.115918339178,3.02067520594,0.198587687144,1.75293129918,3.04185225069,4.89369484772
