,time,Right Leg Pos,Left Leg Pos,Commanded Right Leg Pos,Commanded Left Leg Pos,DCR,DCL,GyroX,GyroY,GyroZ,AX,AY,AZ,RBEMF,LBEMF,VBatt,S1,S2,S3,S4,S5,S6,S7,S8,PowerR,PowerL,Energy,TorqueR,TorqueL,VMotorR,VMotorL,AngleZ,Fx,Fy,Fz,Mx,My,Mz,F_mag,A_mag,M_mag,Gyro_mag
0,7.6e-05,3.1009421872,2.91839842238,0.290497614,0.290497614,-741,780,0.0,-0.068176923906,-0.0564590151097,1.94315835787e-06,4.65390221941e-09,4.65390221941e-09,-0.09087890625,-0.08078125,3.66905615293,1263,1425,1119,1274,1345,1062,1315,1443,0.756273743182,0.7939396837,0.0,-0.29063223168,-0.289851711718,-2718.77060932,2861.86379928,0.0,4.03729969934e-09,5.16888816983e-09,5.86491792141e-09,-2.83909746298e-07,1.95539739055e-07,-3.04320918824e-07,8.79854851662e-09,1.94316950402e-06,4.59838836144e-07,0.0885195647326
1,0.001077,3.100558692,2.91763143198,0.290497614,0.290497614,-691,981,0.00213052887206,-0.0703074527781,-0.0585895439817,1.71500412212e-05,4.10746836864e-08,4.10746836864e-08,-0.01009765625,0.040390625,3.66905615293,1263,1425,1119,1274,1345,1062,1315,1443,0.690091156746,0.96626537406,0.00165801288734,-0.265198593441,-0.26155932695,-2535.31780167,3599.34408602,-5.85895439817e-05,3.56728757986e-08,4.56713941077e-08,5.18213915638e-08,-2.50857698758e-06,1.72775502055e-06,-2.6889265471e-06,7.77424397038e-08,1.71501395955e-05,4.06305573299e-06,0.0915445887718
2,0.002078,3.1009421872,2.91724793678,0.290497614,0.290497614,-741,956,0.00426105774413,-0.0703074527781,-0.0585895439817,7.63174319591e-05,1.82781740117e-07,1.82781740117e-07,0.05048828125,-0.0605859375,3.66905615293,1263,1425,1119,1274,1345,1062,1315,1443,0.727839131846,0.967844352558,0.00335539205523,-0.279704952208,-0.288290671794,-2718.77060932,3507.6176822,-0.000117179087963,1.58956023349e-07,2.03508773141e-07,2.30912763352e-07,-1.11780565285e-05,7.69876443207e-06,-1.1981682481e-05,3.46415274466e-07,7.63178697237e-05,1.81047131049e-05,0.0916189346873
3,0.003079,3.1013256824,2.91724793678,0.290497614,0.290497614,-741,931,0.0031957933081,-0.068176923906,-0.0596548084178,0.000233781167398,5.59910461957e-07,5.59910461957e-07,-0.09087890625,0.0201953125,3.66905615293,1263,1425,1119,1274,1345,1062,1315,1443,0.756273743182,0.922120022551,0.00503546421472,-0.29063223168,-0.282046512095,-2718.77060932,3415.89127838,-0.000176833896381,4.87609515004e-07,6.24278414113e-07,7.08342207953e-07,-3.42895261702e-05,2.36165368997e-05,-3.67547090095e-05,1.06265481743e-06,0.000233782508391,5.5537564355e-05,0.0906476817989
4,0.00408,3.1001751968,2.91763143198,0.290497614,0.290497614,-641,906,0.00213052887206,-0.06711165947,-0.0585895439817,0.000565016281566,1.35322502983e-06,1.35322502983e-06,0.0,0.01009765625,3.66905615293,1264,1425,1119,1273,1345,1062,1315,1446,0.638399970939,0.899841775575,0.00657524420298,-0.245333928265,-0.244658741631,-2351.86499403,3324.16487455,-0.000235423440363,1.17678587087e-06,1.4966100638e-06,1.70870737856e-06,-8.23641891186e-05,5.69654323861e-05,-8.86388952602e-05,2.55819224736e-06,0.000565019522557,0.000133737705562,0.0891136838767
5,0.005081,3.100558692,2.91686444158,0.290497614,0.290497614,-741,981,0.0,-0.068176923906,-0.0607200728538,0.00116240299639,2.78397787954e-06,2.78397787954e-06,0.0201953125,0.0,3.66905615293,1264,1425,1119,1273,1345,1062,1315,1446,0.733932262847,0.97702086036,0.00828790827931,-0.282046512095,-0.28360755202,-2718.77060932,3599.34408602,-0.000296143513217,2.40167448511e-06,2.98638232669e-06,3.48189370774e-06,-0.000165449279768,0.000116054277567,-0.000180465502537,5.17784738338e-06,0.00116240966405,0.000270942534725,0.0912963318029
6,0.006082,3.0997917016,2.91763143198,0.290497614,0.290497614,-666,881,0.00213052887206,-0.068176923906,-0.0596548084178,0.00213147655157,5.1049279714e-06,5.1049279714e-06,-0.08078125,0.01009765625,3.66905615293,1264,1425,1119,1273,1345,1062,1315,1446,0.677902345313,0.875011704505,0.00984237524318,-0.260514493933,-0.254200814238,-2443.59139785,3232.43847073,-0.000355798321635,4.33248760509e-06,5.15272109877e-06,6.26263560489e-06,-0.000289337063366,0.000208648094549,-0.000324047843328,9.1946499819e-06,0.00213148877793,0.000481930460089,0.090616379722
7,0.007083,3.1009421872,2.91686444158,0.290497614,0.290497614,-791,981,0.0031957933081,-0.0703074527781,-0.0575242795457,0.00358749479501,8.5921201023e-06,8.5921201023e-06,0.0201953125,-0.0201953125,3.66905615293,1264,1425,1119,1273,1345,1062,1315,1446,0.783455357506,0.982398603511,0.0116099950582,-0.301077990644,-0.30441073715,-2902.22341697,3599.34408602,-0.00041332260118,7.11969346358e-06,7.90632151008e-06,1.02472679638e-05,-0.000453640525886,0.000341184212203,-0.000528922372251,1.47718128731e-05,0.00358751537324,0.000775857763543,0.0908977103577
8,0.008084,3.1009421872,2.91648094638,0.290497614,0.290497614,-716,956,0.00213052887206,-0.0703074527781,-0.0564590151097,0.00565218922149,1.35371035798e-05,1.35371035798e-05,0.01009765625,-0.03029296875,3.66905615293,1264,1425,1119,1273,1345,1062,1315,1446,0.711133235444,0.959983309054,0.0132827827192,-0.273284959451,-0.276301705972,-2627.0442055,3507.6176822,-0.00046978161629,1.08913871992e-05,1.10184527608e-05,1.55908830954e-05,-0.000652089737211,0.000518682241164,-0.000802229729204,2.19796326643e-05,0.00565222164302,0.00115664377882,0.0901958838117
9,0.009085,3.1017091776,2.91763143198,0.290497614,0.290497614,-766,856,0.0,-0.0649811305979,-0.0553937506736,0.00845078949397,2.02398058925e-05,2.02398058925e-05,-0.09087890625,-0.01009765625,3.66905615293,1264,1425,1119,1273,1345,1062,1315,1446,0.781789051656,0.854874139181,0.0149210825732,-0.300437637608,-0.293982811253,-2810.49701314,3140.71206691,-0.000525175366964,1.57544965e-05,1.414459461e-05,2.24108254489e-05,-0.000873476084926,0.000744869098774,-0.00114894708915,3.08304851398e-05,0.00845083796856,0.00162415204304,0.0853874402209
10,0.010086,3.1009421872,2.91686444158,0.290497614,0.290497614,-666,981,0.00213052887206,-0.066046395034,-0.0585895439817,0.0121095016569,2.90024929819e-05,2.90024929819e-05,0.0201953125,0.0201953125,3.66905615293,1263,1425,1119,1274,1345,1062,1315,1447,0.659647620858,0.97164311721,0.016554004602,-0.253499294272,-0.253499294272,-2443.59139785,3599.34408602,-0.000583764910945,2.17957494906e-05,1.68510264486e-05,3.07871059098e-05,-0.00110267046772,0.00102221273216,-0.00157174323937,4.13141341254e-05,0.0121095711182,0.00217512708609,0.0883142124137
11,0.011087,3.1009421872,2.91801492718,0.290497614,0.290497614,-716,855,0.00213052887206,-0.068176923906,-0.0575242795457,0.0167534275193,4.01247861241e-05,4.01247861241e-05,0.03029296875,0.01009765625,3.66905615293,1263,1425,1119,1274,1345,1062,1315,1447,0.707208195591,0.849188430593,0.0181119576248,-0.27177658619,-0.273284959451,-2627.0442055,3137.04301075,-0.000641289190491,2.90819718045e-05,1.86535106356e-05,4.07543788126e-05,-0.00132199605829,0.00135170830094,-0.00206978783668,5.34287744148e-05,0.0167535236187,0.0028033570229,0.0892282177555
12,0.012088,3.1017091776,2.91763143198,0.290497614,0.290497614,-766,956,0.00106526443603,-0.068176923906,-0.0585895439817,0.022504826536,5.3899499101e-05,5.3899499101e-05,-0.09087890625,0.0201953125,3.66905615293,1263,1425,1119,1274,1345,1062,1315,1447,0.781789051656,0.946881569881,0.019842356917,-0.300437637608,-0.29156225137,-2810.49701314,3507.6176822,-0.000699878734473,3.76600554061e-05,1.90608790045e-05,5.22898022319e-05,-0.0015127361933,0.00173254292472,-0.00263705410255,6.71998534155e-05,0.022504955626,0.0034991613447,0.0898997352921
