%  Data file recorded 2016/9/5  15:30:49
%  Stride Frequency         = [1, 1]
%  Lead In /Lead Out        = 
%  Deltas (Fractional)      = [0.25, 0.25, 0.25],[0.25, 0.25, 0.25]
%  Phase                    = 32768
%  Experiment.py 
%  Motor Gains    = [5000, 400, 200, 0, 300, 5000, 400, 200, 0, 300]
% Columns: 
% time | Right Leg Pos | Left Leg Pos | Commanded Right Leg Pos | Commanded Left Leg Pos | DCR | DCL | GyroX | GyroY | GyroZ | AX | AY | AZ | RBEMF | LBEMF | VBatt | S1 | S2 | S3 | S4 | S5 | S6 | S7 | S8
403,-44684,-15384,-46416,-13648,3800,-3800,-4,2,2,40,62,3936,-8,-5,836,1778,1870,2074,2219,2029,1803,1871,1983
1404,-44680,-15376,-46416,-13648,3800,-3800,-4,1,-1,20,66,3923,-7,-6,836,1778,1870,2074,2219,2029,1803,1871,1983
2405,-44684,-15380,-46416,-13648,3800,-3800,-2,2,-1,-6,50,3922,-8,-5,836,1778,1870,2074,2219,2029,1803,1871,1983
3406,-44692,-15376,-46416,-13648,3800,-3800,-3,3,2,35,57,3964,-8,3,836,1778,1871,2074,2218,2029,1803,1871,1983
4407,-44680,-15380,-46416,-13648,3800,-3800,-5,5,4,41,59,3944,-8,8,836,1778,1871,2074,2218,2029,1803,1871,1983
5408,-44680,-15376,-46416,-13648,3800,-3800,-6,6,5,46,51,3915,-8,8,836,1778,1871,2074,2218,2029,1803,1871,1983
6409,-44692,-15388,-46416,-13648,3800,-3800,-4,4,4,13,85,3936,-4,-4,835,1778,1871,2074,2218,2029,1803,1871,1983
7410,-44680,-15388,-46416,-13648,3800,-3800,-1,1,2,48,59,3952,8,-5,835,1778,1871,2074,2218,2029,1803,1871,1983
8411,-44688,-15384,-46416,-13648,3800,-3800,-1,1,2,42,72,3908,9,-5,836,1780,1872,2076,2220,2029,1804,1872,1984
9412,-44684,-15376,-46416,-13648,3800,-3800,-5,2,2,35,71,3919,10,-5,836,1780,1872,2076,2220,2029,1804,1872,1984
