,index,time,Right Leg Pos,Left Leg Pos,Commanded Right Leg Pos,Commanded Left Leg Pos,DCR,DCL,GyroX,GyroY,GyroZ,AX,AY,AZ,RBEMF,LBEMF,VBatt,S1,S2,S3,S4,S5,S6,S7,S8,PowerR,PowerL,Energy,TorqueR,TorqueL,VMotorR,VMotorL,AngleZ,Fx,Fy,Fz,Mx,My,Mz,F_mag,A_mag,M_mag,Gyro_mag
0,3688,3.692654,4.87230716107,2.90382629947,90.9527895936,90.9527895936,2095,1246,3.37901879109,-0.825579937925,0.712661907705,1.17193837693,0.00280681530215,0.00280681530215,0.21205078125,0.6260546875,3.49665471924,1160,1284,994,1156,1396,1260,1615,1847,1.78010614035,0.925272360796,8.88496693117,0.717814556893,0.627338494595,7325.4916368,4356.83178017,0.0448284579971,-0.0446489316544,0.00889061272606,0.0352049437666,-4.32680198862,-3.26718410649,-3.21858540676,0.0575496147523,1.17194509929,6.30515657657,3.55066715128
1,3689,3.693655,4.88227803627,2.93450591547,90.9781002768,90.9781002768,2124,1270,3.39606302207,-0.634897603875,0.66046395034,1.27168941746,0.00304572099249,0.00304572099249,0.15146484375,0.61595703125,3.49665471924,1160,1284,994,1156,1396,1260,1615,1847,1.83803656941,0.946412062029,8.88775416425,0.7411745714,0.638259696369,7426.89462366,4440.75149343,0.0454889219474,-0.0384842606248,0.0097800520635,0.0341500735079,-4.38673963882,-2.74793447433,-3.29065527829,0.0523728484503,1.271696712,6.13376236045,3.51746380891
2,3690,3.694656,4.89454988267,2.96288456027,91.00341096,91.00341096,1977,1419,3.4088461953,-0.695617676729,0.680703974624,1.37160153115,0.00328501245619,0.00328501245619,0.09087890625,0.6260546875,3.47897252091,1160,1284,994,1156,1396,1260,1615,1847,1.72400762177,1.04195453641,8.89052289237,0.698726630372,0.588357315701,6877.92867384,4936.66200717,0.046169625922,-0.0321067130383,0.0104523650043,0.0330295271433,-4.4305025087,-2.20846218993,-3.35762658223,0.0472339138714,1.3716093988,5.98166481756,3.54506336142
3,3691,3.695657,4.90221978667,2.99816611867,91.0287216432,91.0287216432,2281,966,3.33960400696,-0.723314552066,0.558198564481,1.47126174327,0.00352370061071,0.00352370061071,0.25244140625,0.686640625,3.49223416965,1160,1284,994,1156,1396,1260,1615,1847,1.90929038636,0.700214902561,8.89313500717,0.770881708954,0.667567620609,7965.78614098,3373.49820789,0.0467278244865,-0.0255266968471,0.0108835793041,0.0318403482892,-4.45684945739,-1.65065703203,-3.41877548217,0.0422359127943,1.47127018258,5.85458807438,3.46232934625
4,3692,3.696658,4.91027318587,3.03306418187,91.0540323264,91.0540323264,2261,989,3.28634078516,-0.566720679969,0.422909981105,1.57028347625,0.0037608595952,0.0037608595952,0.0,0.81791015625,3.49665471924,1275,1400,1087,1247,1471,1312,1647,1903,2.04518299775,0.685340592803,8.89586826128,0.824704827435,0.63179631675,7905.93632019,3458.19151732,0.0471507344676,-0.0187558104472,0.0110539118816,0.0305801132325,-4.4647402073,-1.07655955003,-3.47336388716,0.0375381501773,1.57029248355,5.75822388208,3.36155632668
5,3693,3.697659,4.92101105147,3.07064671147,91.0793430096,91.0793430096,2090,811,3.30338501613,-0.299339306525,0.425040509977,1.6682806568,0.00399556475664,0.00399556475664,0.15146484375,0.87849609375,3.5054958184,1275,1400,1087,1247,1471,1312,1647,1903,1.81797924456,0.552530742617,8.89824114178,0.731237710049,0.572732117703,7326.48626045,2842.95710872,0.0475757749776,-0.0118069350318,0.0109476432698,0.0292465969288,-4.4533366007,-0.488332653025,-3.52069660121,0.0333858958233,1.66829022623,5.69789261191,3.34404186881
6,3694,3.69866,4.93213241227,3.10784574587,91.1061876736,91.1061876736,2069,833,3.32255977598,-0.0756337749583,0.477238467342,1.76485314618,0.00422685775487,0.00422685775487,0.19185546875,0.72703125,3.52759856631,1275,1400,1087,1247,1471,1312,1647,1903,1.80118514399,0.608830340697,8.90065356728,0.719943328382,0.604437960626,7298.60143369,2938.48960573,0.048053013445,-0.004694394785,0.0105530344869,0.0278373183725,-4.42200618116,0.111764330074,-3.56019130402,0.0301383505429,1.76486326955,5.67816801908,3.35751105547
7,3695,3.699661,4.94363726827,3.14389429467,91.1314983568,91.1314983568,2047,905,3.32362504042,-0.0383495196971,0.462324765238,1.85957345859,0.00445371475311,0.00445371475311,0.19185546875,0.8280078125,3.53643966547,1275,1400,1087,1247,1471,1312,1647,1903,1.79123407063,0.641296481538,8.90308853036,0.714175916598,0.578337003157,7239.09199522,3200.47789725,0.0485153382102,0.00256603304006,0.00986215963116,0.0263493316109,-4.37031919112,0.721400690603,-3.59141551957,0.028251265361,1.85958412529,5.70248842374,3.35584539029
8,3696,3.700662,4.95475862907,3.18646226187,91.15680904,91.15680904,2076,476,3.35025665132,-0.0426105774413,0.48043426065,1.95197048678,0.00467500744026,0.00467500744026,0.1009765625,0.85830078125,3.53643966547,1275,1400,1087,1247,1471,1312,1647,1903,1.86597148587,0.333528087416,8.90529022943,0.74397417854,0.57997018646,7341.64874552,1683.34528076,0.0489957724708,0.00995728779144,0.00887063710318,0.024779313627,-4.29803780625,1.33819874398,-3.614084294,0.0281398323841,1.95198168348,5.77282514428,3.38479724206
9,3697,3.701663,4.96626348507,3.22711275307,91.1821197232,91.1821197232,2054,597,3.36197456012,0.0117179087963,0.59867861305,2.04152594417,0.00488949450982,0.00488949450982,0.09087890625,0.85830078125,3.5541218638,1245,1351,1065,1213,1477,1303,1591,1843,1.87043157818,0.423178722795,8.90758613335,0.742042233301,0.577612694574,7300.16630824,2121.81075269,0.0495944510839,0.017461160622,0.00757746077222,0.0231237820285,-4.2051094917,1.95975525402,-3.62805695476,0.0299502810892,2.04153765457,5.88951473042,3.414883063
