,time,Right Leg Pos,Left Leg Pos,Commanded Right Leg Pos,Commanded Left Leg Pos,DCR,DCL,GyroX,GyroY,GyroZ,AX,AY,AZ,RBEMF,LBEMF,VBatt,S1,S2,S3,S4,S5,S6,S7,S8,PowerR,PowerL,Energy,TorqueR,TorqueL,VMotorR,VMotorL,AngleZ,Fx,Fy,Fz,Mx,My,Mz,F_mag,A_mag,M_mag,Gyro_mag
0,0.000423,3.0994082064,4.59580642718,0.0,0.0,-840,429,0.177899160817,0.0436758418773,-0.034088461953,7.76832964773e-07,1.86053012315e-09,1.86053012315e-09,-0.07068359375,0.07068359375,3.91218637993,1152,1220,989,1150,1357,1243,1483,1718,0.968324819321,0.47698431011,0.0,-0.348996152701,-0.336608953299,-3286.23655914,1678.32795699,0.0,1.9740730012e-09,-7.58567396544e-10,-3.63205625893e-09,-5.241116477e-09,-6.65282165555e-09,3.27821083397e-08,4.20288250813e-09,7.76837420767e-07,3.38584696213e-08,0.186326900424
1,0.001424,3.0997917016,4.59580642718,0.0,0.0,-815,429,0.177899160817,0.0479368996214,-0.0362189908251,6.84674541601e-06,1.63980889968e-08,1.63980889968e-08,-0.0605859375,0.0,3.91218637993,1152,1220,989,1150,1357,1243,1483,1718,0.93712372654,0.485760814275,0.00142430742536,-0.337750895817,-0.332600096065,-3188.43189964,1678.32795699,-3.62189908251e-05,1.74425646431e-08,-6.70256917669e-09,-3.20922154577e-08,-4.6309590829e-08,-5.87831715014e-08,2.89656990144e-07,3.71359366097e-08,6.84678468964e-06,2.99167530647e-07,0.187770799277
2,0.002425,3.0994082064,4.59542293198,0.0,0.0,-765,454,0.172572838637,0.0468716351854,-0.034088461953,3.04224941176e-05,7.28624676009e-08,7.28624676009e-08,0.03029296875,-0.07068359375,3.91218637993,1152,1220,989,1150,1357,1243,1483,1718,0.859509518276,0.52335650949,0.00280855631915,-0.309777782313,-0.317835781924,-2992.82258065,1776.13261649,-7.03074527781e-05,7.77229379637e-08,-2.98662139986e-08,-1.43000832857e-07,-2.06352536382e-07,-2.61934003708e-07,1.2906927815e-06,1.65475327533e-07,3.04226686241e-05,1.3330711338e-06,0.182044934174
3,0.003426,3.100558692,4.59542293198,0.0,0.0,-865,429,0.170442309765,0.0458063707494,-0.033023197517,9.30306671342e-05,2.22810264792e-07,2.22810264792e-07,0.05048828125,0.0201953125,3.91660692951,1152,1220,989,1150,1357,1243,1483,1718,0.96900805155,0.484348792999,0.00426336652054,-0.348848219205,-0.351581619073,-3387.86499403,1680.22437276,-0.000103330650295,2.38420937355e-07,-9.16168498434e-08,-4.38665772366e-07,-6.33001870991e-07,-8.03502187713e-07,3.95929684163e-06,5.07607969194e-07,9.30312007676e-05,4.08929561349e-06,0.179553156846
4,0.004427,3.098641216,4.59580642718,0.0,0.0,-665,404,0.173638103073,0.0447411063133,-0.033023197517,0.000224399477503,5.37441131421e-07,5.37441131421e-07,0.08078125,0.0605859375,3.91660692951,1152,1220,989,1150,1357,1243,1483,1718,0.739122814235,0.451395114909,0.00545507496762,-0.266088271513,-0.267489204779,-2604.54360812,1582.30919952,-0.000136353847812,5.76990810683e-07,-2.21717442477e-07,-1.06159350946e-06,-1.53189676527e-06,-1.94451621496e-06,9.58169999552e-06,1.22843713687e-06,0.000224400764681,9.89630364398e-06,0.182325228664
5,0.005428,3.0990247112,4.59618992238,0.0,0.0,-815,404,0.172572838637,0.0436758418773,-0.031957933081,0.000460671968732,1.10331836261e-06,1.10331836261e-06,0.07068359375,0.03029296875,3.91218637993,1152,1219,989,1149,1357,1242,1481,1718,0.906159004055,0.453910908998,0.00681650495058,-0.326590829689,-0.33002469619,-3188.43189964,1580.52329749,-0.000168311780893,1.18276562839e-06,-4.5641823404e-07,-2.18768063916e-06,-3.15715494685e-06,-4.14034436422e-06,1.94875111668e-05,2.52847754884e-06,0.000460674611193,2.01710973992e-05,0.18085981667
6,0.006429,3.1001751968,4.59580642718,0.0,0.0,-865,454,0.171507574201,0.0458063707494,-0.033023197517,0.000842864715639,2.01867745616e-06,2.01867745616e-06,0.08078125,0.040390625,3.91218637993,1152,1219,989,1149,1357,1242,1481,1718,0.959223550321,0.508761150916,0.00828595763652,-0.34571594362,-0.349360476777,-3384.04121864,1776.13261649,-0.00020133497841,2.13145987748e-06,-8.36033964581e-07,-4.02354612454e-06,-5.80865876212e-06,-8.54666056356e-06,3.4036020897e-05,4.62936252798e-06,0.000842869550397,3.55701650531e-05,0.180564678672
7,0.00743,3.0994082064,4.59503943678,0.0,0.0,-740,479,0.173638103073,0.0479368996214,-0.035153726389,0.00141566846362,3.39055362014e-06,3.39055362014e-06,0.01009765625,-0.0605859375,3.91218637993,1152,1219,989,1149,1357,1242,1481,1718,0.835746388565,0.550775785292,0.00967386633255,-0.301213258633,-0.306669525036,-2895.01792115,1873.93727599,-0.000236488704799,3.45242462114e-06,-1.40234503844e-06,-6.80618047704e-06,-9.83308634869e-06,-1.77103668095e-05,5.1273342284e-05,7.75950385382e-06,0.00141567658404,5.51298676639e-05,0.183531800142
8,0.008431,3.0994082064,4.59657341758,0.0,0.0,-790,329,0.173638103073,0.0468716351854,-0.033023197517,0.00222666258616,5.33290038335e-06,5.33290038335e-06,-0.040390625,-0.040390625,3.91218637993,1152,1219,989,1149,1357,1242,1481,1718,0.903759925441,0.376375968949,0.0109552823628,-0.325726172303,-0.325726172303,-3090.62724014,1287.109319,-0.000269511902316,5.11262671333e-06,-2.19681548894e-06,-1.0799711337e-05,-1.56199178955e-05,-3.58666614663e-05,6.63162633665e-05,1.21490211608e-05,0.00222667535852,7.69951039137e-05,0.182859707421
9,0.009432,3.098641216,4.59542293198,0.0,0.0,-740,504,0.173638103073,0.0458063707494,-0.035153726389,0.00332559734676,7.96487059857e-06,7.96487059857e-06,-0.0201953125,-0.05048828125,3.91218637993,1152,1219,989,1149,1357,1242,1481,1718,0.842234513522,0.578048932153,0.012376986092,-0.30355165852,-0.305890058407,-2895.01792115,1971.74193548,-0.000304665628705,7.02066305124e-06,-3.25975928059e-06,-1.62885335796e-05,-2.35911563579e-05,-6.87618580546e-05,7.16090979229e-05,1.80341915932e-05,0.00332561642273,0.00010204214172,0.182986881822
