,time,Right Leg Pos,Left Leg Pos,Commanded Right Leg Pos,Commanded Left Leg Pos,DCR,DCL,GyroX,GyroY,GyroZ,AX,AY,AZ,RBEMF,LBEMF,VBatt,S1,S2,S3,S4,S5,S6,S7,S8,PowerR,PowerL,Energy,TorqueR,TorqueL,VMotorR,VMotorL,AngleZ,Fx,Fy,Fz,Mx,My,Mz,F_mag,A_mag,M_mag,Gyro_mag
0,0.000386,0.502378712,5.12694727918,0.0,0.0,-153,244,-0.0308926686449,-0.132092790068,0.240749762543,-4.77719994958e-07,-1.14414871839e-09,-1.14414871839e-09,0.05048828125,0.03029296875,4.08458781362,1174,1223,977,1197,1442,1330,1610,1727,0.186514409453,0.298936885146,0.0,-0.0643847872365,-0.0647071072209,-624.941935484,996.639426523,0.0,2.93021306203e-09,-2.23175874696e-08,3.81829519231e-09,8.84953839162e-07,-1.03090110587e-07,6.61153053194e-07,2.28306863066e-08,4.77722735208e-07,1.10945672655e-06,0.276339121965
1,0.001387,0.502378712,5.12502980318,0.0,0.0,-128,419,-0.0298274042089,-0.131027525632,0.240749762543,-4.18446837095e-06,-1.00218834763e-08,-1.00218834763e-08,0.07068359375,0.0605859375,4.08458781362,1174,1223,977,1197,1442,1330,1610,1727,0.155257047931,0.509502767042,0.000665424574788,-0.0535947438449,-0.053729570505,-522.827240143,1711.44229391,0.000240749762543,2.58908514131e-08,-1.9719430937e-07,3.37377901819e-08,7.81929773436e-06,-9.10886232112e-07,5.84183303369e-06,2.01727961178e-07,4.18449237349e-06,9.80296608073e-06,0.275714226473
2,0.002388,0.502378712,5.12579679358,0.0,0.0,-128,244,-0.0298274042089,-0.132092790068,0.241815026979,-1.85005573399e-05,-4.43091961682e-08,-4.43091961682e-08,-0.05048828125,0.0,4.08458781362,1174,1223,977,1197,1442,1330,1610,1727,0.159943952893,0.301170488292,0.00112700013041,-0.0552126637667,-0.0545385304659,-522.827240143,996.639426523,0.000482564789522,1.15367956454e-07,-8.78685066532e-07,1.50333407213e-07,3.48422840999e-05,-4.05885003489e-06,2.60308295117e-05,8.98886725259e-07,1.8500663461e-05,4.36813817314e-05,0.277151017503
3,0.003389,0.5016117216,5.12579679358,0.0,0.0,-78,294,-0.0298274042089,-0.129962261196,0.242880291415,-5.64244003592e-05,-1.35137540899e-07,-1.35137540899e-07,-0.03029296875,0.0605859375,4.08458781362,1174,1223,977,1197,1442,1330,1610,1727,0.096989832509,0.35750313487,0.00158194759076,-0.0334808969908,-0.0327414570265,-318.597849462,1200.8688172,0.000725445080938,3.53899852981e-07,-2.69543229697e-06,4.61158993763e-07,0.000106881317824,-1.24508266833e-05,7.98515204765e-05,2.75740239918e-06,5.64247240153e-05,0.000133995912278,0.277075259334
4,0.00439,0.5019952168,5.12502980318,0.0,0.0,-153,344,-0.031957933081,-0.132092790068,0.240749762543,-0.000136119913184,-3.26009850669e-07,-3.26009850669e-07,0.07068359375,0.05048828125,4.08458781362,1175,1224,980,1200,1445,1329,1608,1727,0.185580690105,0.419352659162,0.00218748587338,-0.0640624672521,-0.0643847872365,-624.941935484,1405.09820789,0.000966194843481,8.47816562112e-07,-6.49280129901e-06,1.11679828886e-06,0.000257499867648,-3.02010054974e-05,0.000192517680888,6.64247695136e-06,0.000136120693982,0.000322926214523,0.276460237357
5,0.005391,0.502378712,5.12579679358,0.0,0.0,-153,244,-0.031957933081,-0.12889699676,0.241815026979,-0.000280092769211,-6.70827652823e-07,-6.70827652823e-07,-0.03029296875,-0.0201953125,4.08458781362,1175,1224,980,1200,1445,1329,1608,1727,0.190249286844,0.302659557056,0.00268088762612,-0.0656740671742,-0.065512907182,-624.941935484,996.639426523,0.00120800987046,1.68763412354e-06,-1.3167463799e-05,2.30539090068e-06,0.000522500908017,-6.26724735064e-05,0.000391585287608,1.34738650371e-05,0.000280094375852,0.000655952799586,0.275880866559
6,0.006392,0.5019952168,5.12502980318,0.0,0.0,-103,344,-0.0298274042089,-0.12889699676,0.240749762543,-0.000514196576186,-1.23151084287e-06,-1.23151084287e-06,-0.08078125,-0.0201953125,4.08458781362,1175,1224,980,1200,1445,1329,1608,1727,0.129647773053,0.426700359129,0.00323779210644,-0.0447544203591,-0.0441034603905,-420.712544803,1405.09820789,0.001448759633,2.89730284562e-06,-2.34652816952e-05,4.24895430678e-06,0.000932132652028,-0.000116630179415,0.000701847824285,2.40222276552e-05,0.00051419952567,0.00117263133515,0.274708132352
7,0.007393,0.502378712,5.12618028878,0.0,0.0,-153,219,-0.0298274042089,-0.12889699676,0.239684498107,-0.000866564717949,-2.07543942458e-06,-2.07543942458e-06,0.0201953125,0.01009765625,4.08016726404,1175,1224,980,1200,1445,1329,1608,1727,0.187507456749,0.269060553234,0.00369481668443,-0.0647977146296,-0.0649588746218,-624.265591398,893.556630824,0.00168844413111,4.40920815454e-06,-3.78717069523e-05,7.19817139945e-06,0.00150683908041,-0.00020021072705,0.00114247624842,3.88010434851e-05,0.000866569688653,0.00190155208387,0.273775032551
8,0.008394,0.5019952168,5.12502980318,0.0,0.0,-103,369,-0.0308926686449,-0.131027525632,0.240749762543,-0.00136683464699,-3.27359567552e-06,-3.27359567552e-06,0.040390625,0.0605859375,4.08458781362,1175,1224,980,1200,1445,1329,1608,1727,0.125876279216,0.448702914173,0.00426997045701,-0.0434525004219,-0.0432355137658,-420.712544803,1507.21290323,0.00192919389365,6.07002076274e-06,-5.66124434378e-05,1.14251488391e-05,0.00225723377603,-0.000322666816971,0.00172682844951,5.80719203234e-05,0.00136684248729,0.00286027178577,0.275831502214
9,0.009395,0.5016117216,5.12579679358,0.0,0.0,-103,244,-0.0298274042089,-0.129962261196,0.241815026979,-0.0020456435092,-4.89935615851e-06,-4.89935615851e-06,-0.08078125,-0.07068359375,4.08458781362,1174,1223,977,1199,1444,1330,1610,1727,0.129647773053,0.306382228966,0.00470643648903,-0.0447544203591,-0.044645927031,-420.712544803,996.639426523,0.00217100892063,7.66491857515e-06,-7.96988937967e-05,1.7211916327e-05,0.00318575481402,-0.000493831290971,0.00246341574026,8.18957551576e-05,0.00204565524322,0.00405725525304,0.276141939317
