,time,Right Leg Pos,Left Leg Pos,Commanded Right Leg Pos,Commanded Left Leg Pos,DCR,DCL,GyroX,GyroY,GyroZ,AX,AY,AZ,RBEMF,LBEMF,VBatt,S1,S2,S3,S4,S5,S6,S7,S8,PowerR,PowerL,Energy,TorqueR,TorqueL,VMotorR,VMotorL,AngleZ,Fx,Fy,Fz,Mx,My,Mz,F_mag,A_mag,M_mag,Gyro_mag
0,4.6e-05,0.4655631728,5.28916574878,0.4555922976,0.4555922976,-28,294,-0.116113823527,-0.0841558904465,0.00958737992429,-3.6797350963e-07,-8.81303742545e-10,-8.81303742545e-10,0.0201953125,0.040390625,3.58506571087,1155,1213,980,1208,1448,1341,1623,1719,0.0264743319136,0.27640570056,0.0,-0.010412307893,-0.0103533212292,-100.381839904,1054.009319,0.0,3.57240798665e-11,4.98696585236e-09,-1.92933099722e-09,-2.24326383995e-07,9.82056748804e-08,1.1021278034e-07,5.34728180661e-09,3.67975620363e-07,2.68539639691e-07,0.143723873329
1,0.001047,0.4655631728,5.28878225358,0.4555922976,0.4555922976,-3,394,-0.1182443524,-0.0830906260105,0.00958737992429,-3.2556535184e-06,-7.79735376356e-09,-7.79735376356e-09,-0.03029296875,-0.03029296875,3.58064516129,1155,1213,980,1208,1448,1341,1623,1719,0.00286964846925,0.376880498961,0.000380129897578,-0.00113002103235,-0.00113002103235,-10.7419354839,1410.77419355,9.58737992429e-06,3.15651737301e-10,4.40639602486e-08,-1.70472321016e-08,-1.98210879315e-06,8.67728210344e-07,9.73820899435e-07,4.72476491599e-08,3.25567219317e-06,2.37276940706e-06,0.144836793872
2,0.002049,0.4667136584,5.28763176798,0.4555922976,0.4555922976,-78,444,-0.116113823527,-0.0841558904465,0.00958737992429,-1.45387425995e-05,-3.48205724856e-08,-3.48205724856e-08,-0.040390625,0.05048828125,3.58064516129,1155,1213,980,1208,1448,1341,1623,1719,0.0748195026063,0.415206719275,0.000871136171903,-0.0294627068371,-0.0287232668728,-279.290322581,1589.80645161,1.91747598486e-05,1.40652369065e-09,1.96346152008e-07,-7.59613617717e-08,-8.83214836344e-06,3.86654068606e-06,4.33928283501e-06,2.10532463529e-07,1.45388259952e-05,1.05729067485e-05,0.143723873329
3,0.003049,0.4674806488,5.28686477758,0.4555922976,0.4555922976,-54,419,-0.116113823527,-0.0830906260105,0.00852211548825,-4.47065872963e-05,-1.0707314975e-07,-1.0707314975e-07,0.08078125,-0.07068359375,3.58064516129,1156,1215,981,1205,1447,1343,1624,1720,0.0500647802789,0.405277373028,0.00132647832521,-0.0197146986125,-0.0205678985713,-193.35483871,1500.29032258,2.76968753368e-05,2.76757535137e-09,5.71144695834e-07,-2.26994685451e-07,-2.58835178414e-05,1.15222429171e-05,1.36133867163e-05,6.14605979694e-07,4.47068437379e-05,3.14331493105e-05,0.143035305423
4,0.00405,0.465946668,5.28878225358,0.4555922976,0.4555922976,97,244,-0.1182443524,-0.0830906260105,0.00852211548825,-0.000108366906063,-2.59540856563e-07,-2.59540856563e-07,-0.07068359375,0.01009765625,3.58064516129,1156,1215,981,1205,1447,1343,1624,1720,0.0938231627297,0.230787370523,0.001651413469,0.0369460400263,0.0361286533991,347.322580645,873.677419355,3.62189908251e-05,-3.22779618941e-09,1.18227190189e-06,-5.10699793371e-07,-5.48778889289e-05,2.57116457026e-05,3.48846509654e-05,1.28786317116e-06,0.000108367527667,6.99257484122e-05,0.144770181521
5,0.005051,0.465946668,5.28878225358,0.4555922976,0.4555922976,-3,369,-0.119309616836,-0.0841558904465,0.00852211548825,-0.000223235036375,-5.34652272177e-07,-5.34652272177e-07,-0.01009765625,0.040390625,3.58064516129,1156,1215,981,1205,1447,1343,1624,1720,0.00285359905341,0.346057488201,0.00200067346734,-0.00112370103266,-0.00110790103342,-10.7419354839,1321.25806452,4.47411063133e-05,-3.94042642637e-08,1.7752186974e-06,-9.24327285687e-07,-8.74124351563e-05,4.57854359149e-05,7.8249886305e-05,2.00183292277e-06,0.000223236316874,0.000125937622133,0.146251923128
6,0.006052,0.4663301632,5.28839875838,0.4555922976,0.4555922976,-28,394,-0.119309616836,-0.0809600971384,0.0127831732324,-0.00040930279687,-9.80288192699e-07,-9.80288192699e-07,0.08078125,0.03029296875,3.57622461171,1156,1215,981,1205,1447,1343,1624,1720,0.025894718884,0.369638739725,0.00239660245941,-0.0102095247337,-0.0103569913932,-100.134289128,1409.03249701,5.75242795457e-05,-1.47376030443e-07,1.74623290858e-06,-1.40424528678e-06,-0.000101736535343,6.76002581167e-05,0.000158280396251,2.24565221947e-06,0.000409305144673,0.000199931991833,0.144750583819
7,0.007053,0.4667136584,5.28839875838,0.4555922976,0.4555922976,-28,369,-0.1182443524,-0.0798948327024,0.0117179087963,-0.000688415699213,-1.64876904523e-06,-1.64876904523e-06,-0.08078125,0.07068359375,3.57622461171,1156,1215,981,1205,1447,1343,1624,1720,0.027091595814,0.342241222943,0.00276630461098,-0.0106814180442,-0.0102390180656,-100.134289128,1319.62688172,6.92421883421e-05,-3.85699978115e-07,1.71736576083e-07,-1.82986371077e-06,-6.38377695997e-05,8.37581471385e-05,0.000293447325507,1.87794012808e-06,0.000688419648036,0.000311772386344,0.143185964932
8,0.008054,0.4667136584,5.28878225358,0.4555922976,0.4555922976,-3,344,-0.116113823527,-0.0820253615744,0.0127831732324,-0.00108403040237,-2.59627398614e-06,-2.59627398614e-06,0.040390625,0.08078125,3.58064516129,1155,1216,981,1207,1449,1339,1623,1722,0.00281347551383,0.318931192888,0.00308837102405,-0.00110790103342,-0.00109526103403,-10.7419354839,1231.74193548,8.20253615744e-05,-8.26619022488e-07,-4.08881110946e-06,-2.03768162492e-06,6.87755333872e-05,8.44792290951e-05,0.000504789483092,4.64260936346e-06,0.00108403662048,0.000516409949925,0.142737484472
9,0.009055,0.4667136584,5.28839875838,0.4555922976,0.4555922976,-3,394,-0.117179087963,-0.0852211548825,0.0117179087963,-0.00162088361465,-3.88204791497e-06,-3.88204791497e-06,0.0,0.0,3.58064516129,1155,1216,981,1207,1449,1339,1623,1722,0.0028455743455,0.373718764042,0.00346531192678,-0.00112054103281,-0.00112054103281,-10.7419354839,1410.77419355,9.37432703708e-05,-1.553384968e-06,-1.21753999837e-05,-1.84562456442e-06,0.000339289870223,5.92380365834e-05,0.000813288319959,1.24120787806e-05,0.00162089291221,0.000883212688086,0.14536469063
