time,Right Leg Pos,Left Leg Pos,Commanded Right Leg Pos,Commanded Left Leg Pos,DCR,DCL,GyroX,GyroY,GyroZ,AX,AY,AZ,RBEMF,LBEMF,VBatt,S1,S2,S3,S4,S5,S6,S7,S8
644969,216956,198100,252780,252780,849,3409,-5021,-4008,-392,-3835,-218,6279,105,-167,829,1017,1098,729,1082,1352,1336,1825,1610
645970,217452,198316,253248,253248,698,2916,-4770,-4406,-372,-3035,-824,4166,117,-173,819,1017,1098,729,1082,1352,1336,1825,1610
646971,218000,198532,253716,253716,371,2922,-4506,-4770,-241,-3445,-1082,4638,104,-35,832,1017,1098,729,1082,1352,1336,1825,1610
647973,218648,198736,254184,254184,-258,3003,-4243,-5207,40,-4302,1086,5398,107,-29,836,1017,1098,729,1082,1352,1336,1825,1610
648973,219196,198960,254652,254652,365,2884,-4249,-5286,151,-1966,-233,5734,115,-35,834,1017,1098,729,1082,1352,1336,1825,1610
649974,219692,199180,255120,255120,689,2915,-4309,-5506,345,-2001,1955,4330,106,-13,832,1046,1114,749,1155,1148,1162,1647,1511
650975,220264,199460,255588,255588,212,2545,-4370,-5776,562,-1520,1133,2416,117,-30,837,1046,1114,749,1155,1148,1162,1647,1511
651976,220764,199792,256056,256056,661,2223,-4481,-6028,606,-96,2125,2282,115,13,844,1046,1114,749,1155,1148,1162,1647,1511
652977,221340,200084,256524,256524,183,2477,-4507,-6481,741,-81,1967,437,120,32,846,1046,1114,749,1155,1148,1162,1647,1511
653978,221900,200340,256992,256992,281,2708,-4445,-6616,916,1147,1952,2116,108,20,849,1046,1114,749,1155,1148,1162,1647,1511
654979,222440,200576,257460,257460,404,2838,-4250,-6445,1072,950,2239,3214,103,-8,843,1302,1425,858,1329,1273,1283,2051,1870
655980,222984,200908,257928,257928,378,2242,-3992,-6165,1088,2580,1329,2816,110,-16,839,1302,1425,858,1329,1273,1283,2051,1870
656981,223504,201240,258396,258396,526,2245,-3578,-6133,1007,3132,2601,434,127,31,847,1302,1425,858,1329,1273,1283,2051,1870
657982,224020,201476,258864,258864,550,2851,-3045,-6305,930,-1247,4577,1371,119,22,850,1302,1425,858,1329,1273,1283,2051,1870
658983,224572,201748,259332,259332,323,2630,-2638,-6823,489,-502,4556,2540,114,-24,841,1302,1425,858,1329,1273,1283,2051,1870
659984,225120,202112,259800,259800,346,2058,-2439,-6778,419,-1645,-2570,3847,124,6,842,1302,1425,858,1329,1273,1283,2051,1870
660985,225716,202488,260268,260268,43,1985,-2073,-6868,842,-1066,154,989,103,47,850,1314,1490,845,1246,1418,1336,2143,1903
661986,226336,202808,260736,260736,-111,2339,-1452,-7094,1273,-2879,-387,2156,109,47,856,1314,1490,845,1246,1418,1336,2143,1903
662987,226920,203172,261204,261204,112,2066,-874,-7383,1231,-3135,2807,4745,116,34,853,1314,1490,845,1246,1418,1336,2143,1903
663988,227508,203548,261672,261672,84,1994,-572,-7824,1267,-3151,1772,4234,104,46,853,1314,1490,845,1246,1418,1336,2143,1903
664989,228004,203896,262144,262144,658,2172,-477,-8164,1556,-1469,2179,5390,114,51,853,1314,1490,845,1246,1418,1336,2143,1903
665990,228572,204300,262612,262612,206,1823,-297,-8378,1990,-400,1919,3714,109,37,852,1166,1311,766,1148,1144,1108,1632,1507
666991,229112,204724,263080,263080,379,1699,-76,-8257,2225,763,2426,4061,110,54,856,1166,1311,766,1148,1144,1108,1632,1507
667992,229660,205160,263548,263548,327,1625,237,-8023,2401,372,1573,4085,114,56,861,1166,1311,766,1148,1144,1108,1632,1507
668993,230228,205584,264016,264016,199,1701,498,-7841,2572,1691,1114,3928,109,57,861,1166,1311,766,1148,1144,1108,1632,1507
669994,230764,205972,264484,264484,398,1928,712,-7900,2706,1125,-161,3522,107,49,861,1166,1311,766,1148,1144,1108,1632,1507
670995,231300,206396,264952,264952,396,1704,881,-7963,2764,343,156,2914,97,49,859,1166,1311,766,1148,1144,1108,1632,1507
671996,231836,206804,265420,265420,394,1806,1058,-8070,2726,1095,1996,2281,107,46,859,1162,1257,767,1184,1043,1065,1539,1426
672997,232380,207268,265888,265888,343,1456,1208,-7769,2766,693,1414,2523,110,57,861,1162,1257,767,1184,1043,1065,1539,1426
673998,232916,207780,266356,266356,391,1155,1099,-6930,3156,-4719,1827,673,96,62,863,1162,1257,767,1184,1043,1065,1539,1426
674999,233404,208236,266824,266824,690,1505,962,-6604,3068,-2135,1726,-4118,113,81,867,1162,1257,767,1184,1043,1065,1539,1426
676000,233880,208788,267292,267292,765,903,822,-7137,2613,-454,361,-4938,107,72,866,1162,1257,767,1184,1043,1065,1539,1426
677001,234460,209384,267760,267760,112,625,689,-7933,2247,1023,-586,-2468,100,94,865,1218,1264,807,1263,1271,1324,1915,1676
678002,235000,210016,268228,268228,361,396,529,-8220,2154,603,-1817,-871,111,96,873,1218,1264,807,1263,1271,1324,1915,1676
679003,235472,210556,268696,268696,786,969,683,-8271,1919,1924,-1313,-2129,118,97,877,1218,1264,807,1263,1271,1324,1915,1676
680004,236064,211172,269164,269164,33,490,1177,-8127,1765,956,-1888,-2496,106,94,874,1218,1264,807,1263,1271,1324,1915,1676
681005,236564,211704,269632,269632,607,1014,1827,-7920,1686,-285,-2411,292,113,99,874,1218,1264,807,1263,1271,1324,1915,1676
682006,237104,212340,270100,270100,355,360,2406,-7683,1737,1400,-4263,3789,108,105,875,1009,1056,807,1263,1271,1324,1915,1676
683007,237596,212980,270568,270568,654,330,2576,-7193,2271,5052,-5060,5204,114,106,873,1009,1056,716,1046,1535,1486,2096,1829
684008,238120,213432,271036,271036,453,1506,2006,-6553,2927,6474,-1551,8883,113,100,877,1009,1056,716,1046,1535,1486,2096,1829
685009,238584,213996,271504,271504,828,804,1172,-5925,3598,2857,1443,11423,91,84,871,1009,1056,716,1046,1535,1486,2096,1829
686010,239076,214544,271972,271972,653,902,130,-4588,3878,4681,1322,14558,85,104,868,1009,1056,716,1046,1535,1486,2096,1829
687011,239528,215116,272440,272440,903,749,-526,-3279,4062,4679,3014,12634,102,116,871,1009,1056,716,1046,1535,1486,2096,1829
688012,239928,215724,272908,272908,1230,521,-988,-2430,4105,4923,3286,11144,83,107,871,894,988,659,1005,1472,1472,2238,1939
689013,240300,216316,273376,273376,1407,618,-1267,-1269,4141,3043,323,12356,77,116,869,894,988,659,1005,1472,1472,2238,1939
690014,240640,217024,273844,273844,1610,-113,-1507,-132,4229,2088,-1124,11447,77,109,867,894,988,659,1005,1472,1472,2238,1939
691015,240996,217560,274312,274312,1513,960,-1560,172,4347,41,-3403,6970,60,115,865,894,988,659,1005,1472,1472,2238,1939
692016,241352,218184,274780,274780,1516,406,-1441,-63,4306,-2476,-3608,6452,61,98,862,894,988,659,1005,1472,1472,2238,1939
693017,241652,218720,275248,275248,1870,955,-1267,-377,4040,-4221,-3443,4087,52,109,863,1085,1155,847,1458,2153,2296,3201,2279
694018,241904,219292,275716,275716,2175,727,-1031,-391,3833,-2768,-3179,3189,42,105,860,1085,1155,847,1458,2153,2296,3201,2279
695019,242156,219856,276184,276184,2180,775,-791,-250,3757,113,-3609,3465,43,105,853,1085,1155,847,1458,2153,2296,3201,2279
696020,242376,220388,276652,276652,2386,973,-778,256,3739,905,-3445,5052,40,118,850,1085,1155,847,1458,2153,2296,3201,2279
697021,242604,220908,277120,277120,2342,1047,-954,877,3620,1403,-1977,6481,27,106,846,1085,1155,847,1458,2153,2296,3201,2279
698022,242796,221556,277588,277588,2574,242,-1109,1619,3517,2416,-1202,6833,18,103,844,1085,1155,847,1458,2153,2296,3201,2279
699023,242968,222028,278056,278056,2706,1342,-1320,2275,3547,4100,-1535,6783,-3,117,843,1488,1451,1039,1865,1733,1837,2449,1755
700024,243160,222596,278528,278528,2588,740,-1644,3035,3664,5341,-690,9209,-3,113,836,1488,1451,1039,1865,1733,1837,2449,1755
701025,243328,223172,278996,278996,2745,687,-2081,3754,3745,6406,-137,9497,12,117,835,1488,1451,1039,1865,1733,1837,2449,1755
702026,243536,223676,279464,279464,2502,1137,-2443,4513,3812,6495,163,10265,-10,109,840,1488,1451,1039,1865,1733,1837,2449,1755
703027,243728,224308,279932,279932,2608,333,-2632,5284,3859,5530,-179,10892,10,107,839,1488,1451,1039,1865,1733,1837,2449,1755
704028,243896,224900,280400,280400,2766,579,-2645,5906,3851,3757,128,10712,9,127,842,1350,1306,840,1360,1201,1235,1732,1512
705029,244060,225440,280868,280868,2798,903,-2497,6444,3817,2712,-969,11120,-16,116,841,1350,1306,840,1360,1201,1235,1732,1512
706030,244236,225968,281336,281336,2730,976,-2216,6741,3813,1939,-1292,9875,-9,121,837,1350,1306,840,1360,1201,1235,1732,1512
707031,244436,226648,281804,281804,2587,21,-1798,6852,3829,643,-1813,8058,3,122,835,1350,1306,840,1360,1201,1235,1732,1512
708032,244652,227188,282272,282272,2493,894,-1263,6783,3818,-421,-2301,7269,17,119,840,1350,1306,840,1360,1201,1235,1732,1512
709033,244852,227736,282740,282740,2600,842,-685,6456,3739,-1356,-1475,6615,13,100,846,1350,1306,840,1360,1201,1235,1732,1512
710034,245072,228280,283208,283208,2481,866,-120,6184,3621,-692,-1168,6790,13,113,840,1003,1083,691,1051,1209,1171,1788,1667
711035,245300,228860,283676,283676,2436,638,352,6062,3426,1100,-421,5918,11,115,841,1003,1083,691,1051,1209,1171,1788,1667
712036,245524,229392,284144,284144,2467,936,712,6198,3239,1633,-486,5468,13,117,842,1003,1083,691,1051,1209,1171,1788,1667
713037,245748,229904,284612,284612,2473,1060,967,6104,3106,3052,583,3248,18,104,845,1003,1083,691,1051,1209,1171,1788,1667
714038,245996,230432,285080,285080,2329,959,1046,6106,3025,4776,1666,4484,15,110,843,1003,1083,691,1051,1209,1171,1788,1667
715039,246236,230996,285548,285548,2384,731,1006,6129,2887,6128,1890,2621,39,108,842,1147,1364,793,1226,1195,1160,1892,1802
716040,246484,231524,286016,286016,2340,955,956,6257,2654,7095,3214,3099,29,101,844,1147,1364,793,1226,1195,1160,1892,1802
717041,246724,232044,286484,286484,2395,1004,956,6407,2512,5979,1559,1951,22,105,843,1147,1364,793,1226,1195,1160,1892,1802
718042,246956,232588,286952,286952,2451,852,1033,6620,2386,5925,1832,1947,22,99,843,1147,1364,793,1226,1195,1160,1892,1802
719043,247188,233120,287420,287420,2457,925,1174,6452,2297,5973,987,762,21,96,842,1147,1364,793,1226,1195,1160,1892,1802
720044,247428,233692,287888,287888,2412,673,1365,6125,2245,4841,1532,1790,33,107,842,1147,1364,793,1226,1195,1160,1892,1802
721045,247664,234216,288356,288356,2443,971,1706,5493,2172,3472,-516,1144,30,94,839,1521,1746,936,1441,1239,1235,1972,1823
722046,247920,234728,288824,288824,2323,1045,2066,4807,1931,2087,1082,3311,16,92,846,1521,1746,936,1441,1239,1235,1972,1823
723047,248152,235244,289292,289292,2479,1019,2505,4300,1782,968,-1062,3588,31,93,843,1521,1746,936,1441,1239,1235,1972,1823
724048,248364,235812,289760,289760,2610,692,2949,3910,1723,296,-1410,4329,12,93,844,1521,1746,936,1441,1239,1235,1972,1823
725049,248584,236324,290228,290228,2566,1041,3474,3350,1633,125,428,5234,9,100,841,1521,1746,936,1441,1239,1235,1972,1823
726050,248828,236812,290696,290696,2422,1190,3883,2830,1544,646,-938,5407,15,89,841,1316,1441,837,1221,1225,1179,1789,1679
727051,249088,237312,291164,291164,2327,1114,4247,2268,1452,249,985,6117,31,95,839,1316,1441,837,1221,1225,1179,1789,1679
728052,249316,237852,291632,291632,2533,862,4601,1838,1354,248,1839,5954,42,90,839,1316,1441,837,1221,1225,1179,1789,1679
729053,249564,238352,292100,292100,2413,1112,4850,1673,1278,912,740,6821,17,87,843,1316,1441,837,1221,1225,1179,1789,1679
730054,249816,238860,292568,292568,2393,1061,4971,1804,1197,1303,2203,7580,34,91,843,1316,1441,837,1221,1225,1179,1789,1679
731055,250088,239368,293036,293036,2273,1060,4971,1930,1180,1947,2164,6585,37,82,842,1316,1441,837,1221,1225,1179,1789,1679
732056,250396,239932,293504,293504,2052,707,4995,1922,1133,1885,3619,6022,39,83,844,1100,1254,738,1076,1154,1107,1742,1676
733057,250672,240472,293972,293972,2257,856,4972,2015,1092,1430,2504,6126,56,90,846,1100,1254,738,1076,1154,1107,1742,1676
734058,250952,241016,294440,294440,2236,829,4947,2113,1006,2046,2497,5718,46,87,851,1100,1254,738,1076,1154,1107,1742,1676
735059,251212,241504,294912,294912,2366,1178,4963,2325,875,2073,3396,5983,33,95,846,1100,1254,738,1076,1154,1107,1742,1676
736060,251524,242036,295380,295380,2045,902,5052,2285,610,4360,2100,3549,30,79,847,1100,1254,738,1076,1154,1107,1742,1676
737061,251828,242600,295848,295848,2099,700,5246,2614,737,1357,934,5589,56,107,843,1138,1317,782,1165,1358,1331,2152,1975
738062,252116,243168,296316,296316,2204,672,5407,3009,818,808,632,4855,46,102,851,1138,1317,782,1165,1358,1331,2152,1975
739063,252420,243708,296784,296784,2108,845,5625,3043,814,-395,-2596,3938,52,87,853,1138,1317,782,1165,1358,1331,2152,1975
740064,252748,244260,297252,297252,1961,768,5802,2715,815,950,-5,3821,55,89,851,1138,1317,782,1165,1358,1331,2152,1975
741065,253136,244860,297720,297720,1588,465,5754,2732,1020,413,-124,3304,66,109,851,1138,1317,782,1165,1358,1331,2152,1975
742066,253544,245384,298188,298188,1464,939,5644,2792,1241,-884,427,2094,71,107,855,1138,1317,782,1165,1358,1331,2152,1975
743067,253948,245908,298656,298656,1491,937,5436,3032,1227,-662,126,3199,93,97,863,1238,1369,867,1313,1550,1526,2292,1964
744068,254392,246436,299124,299124,1242,911,5177,3081,1282,-22,829,1026,98,90,861,1238,1369,867,1313,1550,1526,2292,1964
745069,254896,247000,299592,299592,866,683,4831,3310,1427,592,-1306,1860,95,105,861,1238,1369,867,1313,1550,1526,2292,1964
746070,255436,247548,300060,300060,639,782,4428,3327,1546,-1257,402,1561,96,97,865,1238,1369,867,1313,1550,1526,2292,1964
747071,256004,248096,300528,300528,462,780,4001,3226,1678,-1402,-333,2901,99,106,870,1238,1369,867,1313,1550,1526,2292,1964
748072,256528,248644,300996,300996,735,778,3609,3161,1747,-474,-161,3355,117,111,871,1152,1209,785,1148,1482,1430,2053,1817
749073,257076,249244,301464,301464,583,449,3342,3389,1733,363,-411,4091,121,115,873,1152,1209,785,1148,1482,1430,2053,1817
750074,257624,249784,301932,301932,581,823,3249,3824,1715,1430,-1967,3761,105,113,872,1152,1209,785,1148,1482,1430,2053,1817
751075,258228,250292,302400,302400,228,1022,3264,4244,1726,1577,-1751,3865,117,101,873,1152,1209,785,1148,1482,1430,2053,1817
752076,258792,250844,302868,302868,476,745,3319,4502,1641,1606,-874,4764,130,110,871,1152,1209,785,1148,1482,1430,2053,1817
753077,259360,251456,303336,303336,448,366,3394,4627,1557,1141,-2044,4370,116,120,873,1152,1209,785,1148,1482,1430,2053,1817
754078,259892,251952,303804,303804,672,1090,3449,4692,1472,688,-878,5227,116,107,874,883,954,651,916,1478,1387,1971,1786
755079,260460,252528,304272,304272,444,588,3497,4698,1447,29,430,4705,134,100,877,883,954,651,916,1478,1387,1971,1786
756080,261104,253080,304740,304740,-35,736,3402,4904,1522,373,817,3771,117,118,869,883,954,651,916,1478,1387,1971,1786
757081,261696,253608,305208,305208,287,884,3232,4937,1665,-441,1245,1664,121,119,876,883,954,651,916,1478,1387,1971,1786
758082,262268,254156,305676,305676,409,757,2967,5123,1681,-951,1440,1203,120,120,877,883,954,651,916,1478,1387,1971,1786
759083,262840,254656,306144,306144,407,1057,2544,5178,1713,-917,1377,-956,131,117,874,909,1027,696,1051,1336,1302,1921,1733
760084,263416,255164,306612,306612,379,1006,1986,5307,1760,-856,659,-597,116,125,874,909,1027,696,1051,1336,1302,1921,1733
761085,264080,255664,307080,307080,-176,1055,1434,5049,1744,-3108,1382,-530,116,108,872,909,1027,696,1051,1336,1302,1921,1733
762086,264620,256212,307548,307548,598,753,955,4688,1791,-2865,688,-566,114,108,873,909,1027,696,1051,1336,1302,1921,1733
763087,265120,256676,308016,308016,847,1278,684,4274,1991,-525,-516,-4,115,111,873,909,1027,696,1051,1336,1302,1921,1733
764088,265656,257124,308484,308484,620,1378,521,4003,2294,863,-1215,559,104,101,874,909,1027,696,1051,1336,1302,1921,1733
765089,266200,257536,308952,308952,568,1605,396,3729,2454,703,-2179,-77,119,100,866,1157,1272,817,1230,1430,1425,2151,1981
766090,266752,257996,309420,309420,516,1305,351,3678,2243,-440,-1435,261,125,100,866,1157,1272,817,1230,1430,1425,2151,1981
767091,267288,258400,309888,309888,615,1657,373,3798,1821,466,-1968,-172,115,104,865,1157,1272,817,1230,1430,1425,2151,1981
768092,267788,258796,310356,310356,839,1708,401,3671,1416,1129,-1060,-438,108,93,866,1157,1272,817,1230,1430,1425,2151,1981
769093,268340,259192,310824,310824,512,1710,211,3544,1198,-337,-88,2364,126,88,861,1157,1272,817,1230,1430,1425,2151,1981
770094,268848,259592,311296,311296,786,1687,-131,3262,1054,172,65,3173,125,74,860,1107,1226,773,1075,1496,1429,2137,2008
771095,269480,259952,311764,311764,7,1939,-400,3197,922,944,-259,4419,114,87,862,1107,1226,773,1075,1496,1429,2137,2008
772096,269980,260296,312232,312232,831,2042,-582,3236,901,1522,-176,3939,112,65,860,1107,1226,773,1075,1496,1429,2137,2008
773097,270504,260604,312700,312700,680,2271,-700,3296,852,261,-1207,3599,125,55,860,1107,1226,773,1075,1496,1429,2137,2008
774098,271020,260884,313168,313168,729,2451,-738,3270,737,-1770,307,1979,110,43,854,1107,1226,773,1075,1496,1429,2137,2008
775102,271536,261212,313636,313636,727,2154,-845,2845,611,-1705,971,3378,99,36,851,1107,1226,773,1075,1496,1429,2137,2008
776100,272108,261484,314104,314104,375,2509,-1154,2473,481,-2371,495,3452,113,54,847,956,1084,687,970,1435,1379,2061,1938
777101,272616,261756,314572,314572,774,2514,-1622,1849,337,-3754,2576,3786,120,28,853,956,1084,687,970,1435,1379,2061,1938
778102,273124,262012,315040,315040,773,2619,-2127,1221,229,-3770,1916,4052,93,28,849,956,1084,687,970,1435,1379,2061,1938
779103,273612,262276,315508,315508,897,2574,-2528,686,209,-3005,1388,2434,106,18,845,956,1084,687,970,1435,1379,2061,1938
780104,274104,262508,315976,315976,872,2780,-2827,591,144,-2582,-206,4517,105,10,841,956,1084,687,970,1435,1379,2061,1938
781105,274624,262760,316444,316444,695,2660,-2827,395,88,-1771,-1405,753,113,-23,842,966,1098,714,1048,1514,1500,2260,2074
782106,275160,262964,316912,316912,594,2967,-2780,154,130,-484,-1131,1809,93,-13,837,966,1098,714,1048,1514,1500,2260,2074
783107,275648,263172,317380,317380,893,2948,-2678,-37,341,-1205,-2274,1244,93,-63,841,966,1098,714,1048,1514,1500,2260,2074
784108,276164,263340,317848,317848,717,3205,-2892,-189,326,-739,-1618,2366,107,-54,835,966,1098,714,1048,1514,1500,2260,2074
785109,276664,263516,318316,318316,816,3162,-3103,-590,141,-1646,-264,1152,111,-105,833,966,1098,714,1048,1514,1500,2260,2074
786110,277212,263704,318784,318784,514,3094,-3361,-1070,-17,-1859,-709,46,93,-78,828,966,1098,714,1048,1514,1500,2260,2074
787111,277704,263904,319252,319252,864,3026,-3455,-1286,-156,-1929,306,104,93,-65,830,1110,1236,813,1213,1562,1554,2275,1983
788112,278224,264104,319720,319720,688,3032,-3676,-1342,-293,-1655,231,1124,87,-50,832,1110,1236,813,1213,1562,1554,2275,1983
789113,278732,264284,320188,320188,762,3164,-3915,-1409,-426,-1552,793,1534,111,-59,831,1110,1236,813,1213,1562,1554,2275,1983
790114,279236,264444,320656,320656,786,3297,-4029,-1555,-547,-1508,-158,1096,97,-82,832,1110,1236,813,1213,1562,1554,2275,1983
791115,279840,264588,321124,321124,157,3405,-4192,-1813,-731,-2156,941,2282,105,-126,828,1110,1236,813,1213,1562,1554,2275,1983
792116,280352,264736,321592,321592,731,3388,-4316,-1997,-923,-2971,1016,3155,94,-197,822,1178,1258,807,1206,1400,1398,1999,1757
793117,280900,264856,322060,322060,504,3571,-4440,-2323,-1046,-2633,1833,3742,110,-199,824,1178,1258,807,1206,1400,1398,1999,1757
794118,281468,265004,322528,322528,377,3404,-4460,-2571,-1034,-3362,1694,4678,116,-262,822,1178,1258,807,1206,1400,1398,1999,1757
795119,282048,265192,322996,322996,299,3161,-4442,-2680,-1055,-3140,1136,5267,113,-237,820,1178,1258,807,1206,1400,1398,1999,1757
796120,282588,265364,323464,323464,547,3268,-4196,-3057,-946,-3879,1768,3658,109,-105,825,1178,1258,807,1206,1400,1398,1999,1757
797121,283128,265568,323932,323932,546,3074,-3949,-3333,-774,-3298,219,5325,126,-127,826,1178,1258,807,1206,1400,1398,1999,1757
798122,283628,265768,324400,324400,795,3106,-3750,-3700,-614,-1586,207,5244,112,-70,828,1041,1113,728,1089,1313,1315,1877,1695
799123,284216,266012,324868,324868,242,2836,-3495,-4267,-171,-2664,1109,4385,107,-56,832,1041,1113,728,1089,1313,1315,1877,1695
800124,284800,266252,325336,325336,264,2867,-3357,-4799,202,-1339,1031,5335,129,-18,830,1041,1113,728,1089,1313,1315,1877,1695
801125,285276,266448,325804,325804,939,3149,-3297,-5140,378,-1827,2953,5981,108,-32,839,1041,1113,728,1089,1313,1315,1877,1695
802126,285796,266704,326272,326272,663,2779,-3305,-5211,335,-1674,2290,5279,110,-76,836,1041,1113,728,1089,1313,1315,1877,1695
803127,286332,266912,326740,326740,561,3085,-3263,-5149,35,1351,2012,1432,107,-31,824,1093,1211,773,1181,1308,1296,1977,1781
804128,286856,267132,327208,327208,635,3016,-3029,-5162,190,-1111,3447,1349,134,-58,837,1093,1211,773,1181,1308,1296,1977,1781
805129,287476,267352,327680,327680,31,3022,-3058,-4782,198,1724,445,3011,113,-63,825,1093,1211,773,1181,1308,1296,1977,1781
806130,288080,267592,328148,328148,128,2903,-3081,-4799,193,483,2556,1775,124,-47,833,1093,1211,773,1181,1308,1296,1977,1781
807131,288728,267860,328616,328616,-152,2733,-3020,-5028,345,-569,1417,1655,124,-37,835,1093,1211,773,1181,1308,1296,1977,1781
808132,289296,268172,329084,329084,346,2462,-2867,-5180,446,-619,1994,2730,115,-7,838,1093,1211,773,1181,1308,1296,1977,1781
809133,289844,268456,329552,329552,469,2641,-2708,-5330,454,-1704,3148,1669,121,8,840,1334,1483,881,1351,1357,1342,2071,1814
810134,290460,268736,330020,330020,40,2671,-2495,-5502,438,-2517,1786,2553,109,9,846,1334,1483,881,1351,1357,1342,2071,1814
811135,291056,269020,330488,330488,162,2650,-2192,-5904,659,-4435,567,189,131,2,842,1334,1483,881,1351,1357,1342,2071,1814
812136,291676,269372,330956,330956,8,2228,-1950,-6116,911,-2584,-204,4114,114,5,841,1334,1483,881,1351,1357,1342,2071,1814
813137,292276,269736,331424,331424,130,2156,-1703,-6404,1203,-2086,-922,2698,114,38,844,1334,1483,881,1351,1357,1342,2071,1814
814138,292828,270104,331892,331892,428,2133,-1386,-6473,1517,-4456,2142,4013,113,46,853,1280,1360,832,1253,1298,1289,1874,1653
815139,293496,270520,332360,332360,-302,1834,-1193,-6506,1578,-3794,2664,4299,120,44,852,1280,1360,832,1253,1298,1289,1874,1653
816140,294064,270972,332828,332828,321,1610,-1218,-6600,1675,-1346,2479,2413,113,60,854,1280,1360,832,1253,1298,1289,1874,1653
817141,294616,271496,333296,333296,419,1158,-1220,-6746,1868,915,915,798,112,55,858,1280,1360,832,1253,1298,1289,1874,1653
818142,295140,272020,333764,333764,592,1157,-1371,-6775,2013,206,2247,1789,105,70,863,1280,1360,832,1253,1298,1289,1874,1653
819143,295704,272528,334232,334232,340,1256,-1575,-6734,1760,2801,2527,2379,106,73,866,1280,1360,832,1253,1298,1289,1874,1653
820144,296284,272996,334700,334700,237,1506,-1708,-6685,1535,3715,2037,3064,102,75,867,1090,1151,733,1099,1225,1240,1762,1602
821145,296832,273672,335168,335168,435,201,-1718,-6760,1666,1184,-2390,1766,115,80,869,1090,1151,733,1099,1225,1240,1762,1602
822146,297444,274332,335636,335636,32,296,-1583,-6611,1591,549,582,2485,109,86,866,1090,1151,733,1099,1225,1240,1762,1602
823149,297988,274940,336104,336104,455,618,-1330,-6285,1390,1600,-539,815,112,80,877,1090,1151,733,1099,1225,1240,1762,1602
824148,298520,275484,336572,336572,529,1016,-935,-6215,1522,1874,-1652,-102,101,102,879,1090,1151,733,1099,1225,1240,1762,1602
825149,299056,275996,337040,337040,502,1215,-622,-6379,1682,1483,-702,-239,108,103,875,970,1043,696,1033,1343,1332,1893,1689
826150,299592,276604,337508,337508,500,611,-496,-6529,1693,-514,-664,-481,119,88,871,970,1043,696,1033,1343,1332,1893,1689
827151,300140,277148,337976,337976,423,1010,-390,-6478,1602,-1156,-2156,-1782,113,104,869,970,1043,696,1033,1343,1332,1893,1689
828152,300704,277716,338444,338444,321,857,-285,-6453,1476,-2206,-1025,-317,117,94,875,970,1043,696,1033,1343,1332,1893,1689
829153,301228,278292,338912,338912,570,804,-295,-6686,1415,-3395,-418,-1425,124,116,872,970,1043,696,1033,1343,1332,1893,1689
830154,301784,278888,339380,339380,367,676,-433,-6980,1464,-2653,814,-1179,111,96,874,970,1043,696,1033,1343,1332,1893,1689
831155,302348,279488,339848,339848,315,648,-609,-7261,1547,-825,956,-2762,121,93,873,1027,1114,736,1137,1270,1257,1819,1611
832156,302884,280032,340316,340316,488,996,-783,-7220,1602,-933,890,-1140,106,107,875,1027,1114,736,1137,1270,1257,1819,1611
833157,303448,280608,340784,340784,311,794,-980,-6970,1592,-1018,350,-2125,127,118,876,1027,1114,736,1137,1270,1257,1819,1611
834158,304012,281256,341252,341252,309,339,-1127,-6851,1557,-54,890,-1282,110,101,871,1027,1114,736,1137,1270,1257,1819,1611
835159,304600,281860,341720,341720,156,611,-1214,-6693,1576,373,91,-712,103,119,874,1027,1114,736,1137,1270,1257,1819,1611
836160,305140,282396,342188,342188,454,1034,-1250,-6582,1534,936,-57,996,119,122,877,1102,1184,750,1144,1241,1248,1818,1658
837161,305648,283008,342656,342656,653,556,-1230,-6594,1527,1280,-928,-475,121,112,876,1102,1184,750,1144,1241,1248,1818,1658
838162,306180,283612,343124,343124,501,602,-1150,-6280,1362,4509,-1076,3269,111,113,871,1102,1184,750,1144,1241,1248,1818,1658
839163,306708,284192,343592,343592,525,750,-1032,-5278,1483,4927,-1990,4895,105,113,874,1102,1184,750,1144,1241,1248,1818,1658
840164,307252,284748,344064,344064,423,898,-814,-4371,1933,5665,-2317,3084,109,120,875,1102,1184,750,1144,1241,1248,1818,1658
841165,307708,285316,344532,344532,974,820,-851,-2981,2069,8856,-3544,10804,109,105,874,1102,1184,750,1144,1241,1248,1818,1658
842166,308108,285928,345000,345000,1325,542,-1277,-1999,2320,7885,-3912,9784,77,111,873,1034,1109,730,1092,1361,1377,1984,1743
843167,308480,286508,345468,345468,1503,739,-1711,-1176,2471,6852,-1406,12284,66,109,869,1034,1109,730,1092,1361,1377,1984,1743
844168,308812,287020,345936,345936,1756,1163,-1905,-206,2320,3737,491,12590,70,117,866,1034,1109,730,1092,1361,1377,1984,1743
845169,309112,287540,346404,346404,1960,1112,-1771,553,1940,777,-241,10333,60,105,861,1034,1109,730,1092,1361,1377,1984,1743
846170,309372,288208,346872,346872,2215,182,-1639,1266,1742,-308,-2122,10916,39,115,855,1034,1109,730,1092,1361,1377,1984,1743
847171,309560,288756,347340,347340,2672,930,-1497,1788,1795,-1429,-2455,9601,23,128,851,1062,1118,787,1321,1715,1851,2654,1944
848172,309752,289348,347808,347808,2654,652,-1317,1760,1917,-3579,-2816,7298,-5,122,853,1062,1118,787,1321,1715,1851,2654,1944
